bmdm_tpm	host_id	host_name
33.60643717	Q8BS39	Ccdc32
33.60521156	Q9CR50	Rchy1
33.59286054	Q9JLI8	Sart3
33.5895605	Q8JZQ2	Afg3l2
33.58324986	Q9Z1K8	Slc7a7
33.54638827	Q3TEI4	1700017B05Rik
33.51404246	P56213	Gfer
33.46434192	P21126	Ubl4
33.45912694	P41971	Elk3
33.44827249	Q91YL3	Uckl1
33.40771679	Q9QWF0	Chaf1a
33.38461714	B2RUP2	Unc13d
33.34042918	Q3TLI0	Trappc10
33.28032381	Q924Z6	Xpo6
33.25414736	Q8BVK9	Sp110
33.23491777	Q8JZX3	Poc1a
33.23091308	Q9R0Y5	Ak1
33.22419003	O88888	Apba3
33.20106261	Q9CQA1	Trappc5
33.19700638	P35951	Ldlr
33.1919462	Q9CQU8	Immp1l
33.17517887	O08856	Ell
33.15886179	Q9ET35	Tnfrsf13b
33.14419948	P10148	Ccl2
33.13853709	Q9WTP7	Ak3
33.11639642	Q8BH95	Echs1
33.10417951	Q921R4	Dnajc14
33.09078269	Q9CR13	1110001J03Rik
33.09002792	Q8CBY8	Dctn4
33.03918229	Q9Z2X8	Keap1
33.0351024	Q8BH79	Ano10
33.03433168	Q68FH4	Galk2
33.0083799	P50428	Arsa
33.00455859	Q61288	Acvrl1
33.00256285	Q9JM73	Srf
32.9802481	O09044	Snap23
32.97368405	Q99JP6	Homer3
32.96398199	Q9CQ25	Mzt2
32.95217775	Q62313	Tgoln1
32.94938345	Q810P3	Cdkn3
32.92687985	Q8BHG1	Nrd1
32.89567194	Q8CIE4	Parp10
32.88900346	Q9R0T8	Ikbke
32.81464205	Q6PGL7	Fam21
32.78320574	Q9CR00	Psmd9
32.78242514	Q3UPF5	Zc3hav1
32.76801233	Q62559	Ift52
32.74581938	Q8R0J8	Idnk
32.7105747	Q8BH10	Orai2
32.70454046	Q91YM4	Tbrg4
32.70242059	Q68FL6	Mars
32.70235538	Q5ND28	Scarf1
32.70100359	Q8BX09	Rbbp5
32.69753522	Q62384	Zpr1
32.67704523	E0CZ22	Mroh1
32.62628086	Q921Q3	Alg1
32.62430209	P51880	Fabp7
32.62355952	Q9D0F6	Rfc5
32.60907087	Q99K23	Ufsp2
32.57482214	Q9CTH6	Fcf1
32.57340991	Q8C4N4	Pqlc2
32.57121248	P35293	Rab18
32.569278	Q6P5E4	Uggt1
32.51739437	Q921R8	Slc41a3
32.51543298	Q6ZPU9	2510003E04Rik
32.49442351	O55098	Stk10
32.48932725	Q99MB3	Tm2d1
32.46749982	Q810J8	Zfyve1
32.45400849	Q3TBV4	Kcnk6
32.43880628	Q6Q783	Suv420h2
32.43153847	Q9JHI5	Ivd
32.39157088	P43023	Cox6a2
32.38403397	Q9CRA9	Fgfr1op2
32.37438588	Q8BJ83	Tm2d3
32.3292734	O35841	Api5
32.31694993	P46664	Adss
32.30633478	P04370	Mbp
32.28870575	Q9DCV6	0610009O20Rik
32.28241209	Q91UZ5	Impa2
32.26778069	Q05117	Acp5
32.24890296	Q6DTY7	Pfkfb4
32.23659456	Q99LG1	Tmem51
32.23636006	Q91XC9	Pex16
32.23014017	Q99LG2	Tnpo2
32.22513822	Q9CXY6	Ilf2
32.18882799	Q921S7	Mrpl37
32.18643025	Q9DBD2	8-Mar
32.17725593	Q7TMI3	Uhrf2
32.17647681	Q9CWI3	Bccip
32.16474999	Q64345	Ifit3
32.15933935	P58334	Klf16
32.15230642	Q71KT5	Tm7sf2
32.14720516	Q8BGI3	Insig1
32.13643662	Q9JHF7	Hpgds
32.10869782	Q9QZS3	Numb
32.1002378	Q6PAQ4	Rexo4
32.0937081	Q9ESX4	Zcchc17
32.09259651	Q62241	Snrpc
32.09136168	Q9ES70	Nek6
32.07220785	Q9DCI9	Mrpl32
31.99792198	Q9D662	Sec23b
31.99596713	Q99N08	Ms4a6c
31.9855884	Q9CQE3	Mrps17
31.96220308	Q8VCH6	Dhcr24
31.95948097	Q9D6Z1	Nop56
31.95849645	Q8K2L8	Trappc12
31.94446448	Q62167	Ddx3x
31.93664527	Q8BMS9	Rassf2
31.93540701	Q9Z2F6	Bcl3
31.93107632	Q9ESW8	Pgpep1
31.84996156	Q9CZX0	Elp3
31.84088254	Q9D0Q7	Mrpl45
31.77585954	Q9CWX9	Ddx47
31.74038914	Q8R087	B4galt7
31.60268283	Q60668	Hnrnpd
31.59209643	Q8QZT1	Acat1
31.57909375	Q8VEF1	Gramd1a
31.57296292	P59481	Lman2l
31.5503877	Q80TD3	Fnip2
31.54684653	Q8VCM3	Zfyve21
31.54242999	Q60963	Pla2g7
31.45478473	Q9D7H4	Avpi1
31.44216779	Q6P5E6	Gga2
31.43699894	P49717	Mcm4
31.43497324	Q9JKP8	Chrac1
31.41958266	Q7TNV0	Dek
31.41207049	Q91VE0	Slc27a4
31.40354949	Q8R5G7	Arap3
31.39583645	P97813	Pld2
31.38687157	Q9Z1T5	Deaf1
31.38622413	P58137	Acot8
31.38114397	Q9WUE3	Cyb561d2
31.36612091	P97492	Rgs14
31.35911601	Q80ZK9	Wdtc1
31.35264649	Q8BWY3	Etf1
31.34391184	Q80WC7	Agfg2
31.29261777	Q91WR3	Ascc2
31.28927295	Q9WTJ4	Fiz1
31.28558138	Q61749	Eif2b4
31.28532136	Q8BHS3	Rbm22
31.26421032	Q3U0J8	Tbc1d2b
31.24946262	Q8CFK6	Dennd1c
31.23516913	Q9CQV1	Pam16
31.22043866	P63073	Eif4e
31.20411467	Q9JHH9	Copz2
31.20065965	Q91Z38	Ttc1
31.15825978	Q91YY4	Atpaf2
31.13136205	P56212	Arpp19
31.0833804	Q5EBP3	Armc5
31.07824713	Q6PD29	Zfp513
31.01567597	Q63871	Polr2k
31.00444726	Q9DB25	Alg5
30.99961093	Q8VDZ4	Zdhhc5
30.95236047	Q505D7	Opa3
30.94779053	Q91YE3	Egln1
30.90260133	P16125	Ldhb
30.86793203	Q8VH51	Rbm39
30.81613559	Q6X893	Slc44a1
30.79299269	Q9QYL7	Abt1
30.78161868	Q8K2Y3	Eva1b
30.76764277	Q0P678	Zc3h18
30.74797882	Q99N11	Dusp22
30.73190107	Q9EPJ9	Arfgap1
30.7292783	Q9QZH3	Ppie
30.72054828	O08663	Metap2
30.69835785	Q3B7Z2	Osbp
30.68829727	Q9EQI8	Mrpl46
30.65392419	P97952	Scn1b
30.65150928	P06800	Ptprc
30.63891496	Q60805	Mertk
30.63866252	Q8BZH0	Slc39a13
30.62773814	Q3TJM4	Cenpt
30.62620612	Q9QZM0	Ubqln2
30.58916336	Q3U182	Crtc2
30.56947178	P27601	Gna13
30.53340809	P22272	Il6ra
30.53211099	Q8VDP4	Ccar2
30.53066577	Q8BRK9	Man2a2
30.51112995	Q8QZR8	Fam58b
30.50336469	Q8R4B8	Nlrp3
30.46446185	O08547	Sec22b
30.42154882	Q64343	Abcg1
30.40098622	P70303	Ctps2
30.3758493	P51432	Plcb3
30.37461683	Q61753	Phgdh
30.36701586	Q61609	Slc20a1
30.34382749	P45700	Man1a
30.32878658	Q91X20	Ash2l
30.32258216	Q8BX94	Osbpl2
30.31444801	P97875	Jdp2
30.27420868	Q8VCZ8	Rpusd1
30.24919744	Q6IQX8	Zfp219
30.23799898	Q80Y55	Bsdc1
30.23640389	P54751	St3gal1
30.23493424	Q924K8	Mta3
30.23371381	Q9D868	Ppih
30.20033165	Q921N6	Ddx27
30.14373834	P13439	Umps
30.14173572	P62700	Ypel5
30.12039619	O70579	Slc25a17
30.11607654	Q91YA2	Pskh1
30.11494619	O35730	Ring1
30.1070788	Q3UHH1	Zswim8
30.07255572	Q9CQI9	Med30
30.02778489	Q8BGB7	Enoph1
30.01274413	P59729	Rin3
30.003981	Q8R349	Cdc16
29.98643776	Q5U4H9	Ncoa4
29.98592151	Q923M0	Ppp1r16a
29.97224034	Q8R3A2	Cdpf1
29.96479861	Q9DBJ6	Josd1
29.95286354	Q9WUR2	Eci2
29.91537944	P38532	Hsf1
29.91411563	Q9DAR7	Dcps
29.89837332	Q78T81	Fam102a
29.89109744	Q8BND5	Qsox1
29.87086499	Q9CQK3	Rdm1
29.86391658	Q04863	Relb
29.83642938	A2A7S8	C77080
29.83444988	Q8R550	Sh3kbp1
29.82309485	Q9CZB9	Tmem128
29.80374519	Q5SXY1	Specc1
29.78591993	Q91XF4	Rnf167
29.74152535	Q9WTX2	Prkra
29.73421954	Q9DBG1	Cyp27a1
29.72816388	A2AWP8	Arhgef10l
29.70600656	Q8BX80	Engase
29.69670382	B2RVL6	Zcchc24
29.68984429	P21279	Gnaq
29.67113817	Q91W39	Ncoa5
29.67004983	Q9D945	Llph
29.66336141	P57757	Ctns
29.66114953	Q3U0M1	Trappc9
29.61006824	Q8K0V4	Cnot3
29.59328304	Q99KL7	Rab28
29.57771127	Q61165	Slc9a1
29.55930017	Q8R0C0	Polr3gl
29.54505218	Q3UKU1	Ell2
29.52999431	O54951	Sema6b
29.49477508	Q9WUB4	Dctn6
29.48834621	Q9JK23	Psmg1
29.48479681	Q8BGR5	Fam53b
29.48086515	Q9Z0H1	Wdr46
29.46651309	Q80W47	Wipi2
29.46290029	Q8BGW1	Fto
29.45422127	Q6SJQ5	Cd300lh
29.45252864	Q9CWS1	Rnf135
29.44797082	Q9D1N9	Mrpl21
29.41375413	Q99KE1	Me2
29.40054641	Q9CPT5	Nop16
29.34512909	Q9ESG9	Pkmyt1
29.31196	Q3ULJ0	Gpd1l
29.30974256	Q6NZQ6	Zfp740
29.30453101	Q6PDM1	Msl1
29.29981761	Q9Z2U4	Elf4
29.26311778	Q9JM55	Tob2
29.251317	Q9QXD8	Limd1
29.24018687	Q8BTI7	Ankrd52
29.23748737	O35484	Azin1
29.22449898	Q8VBT0	Tmx1
29.21638486	Q6A068	Cdc5l
29.2131207	O35671	Itgb1bp1
29.20949298	B9EJ86	Osbpl8
29.19493538	Q8BTE0	1110058L19Rik
29.19285811	Q3UJZ3	Armc7
29.19137762	Q9D8P4	Mrpl17
29.16223024	Q91X79	Cela1
29.12166476	Q8C407	Yipf4
29.09914406	Q9DB52	Fam122a
29.09830925	Q3TDN2	Faf2
29.06154021	Q8VD04	Gripap1
29.04933541	Q8CHT3	Ints5
29.03614095	Q9CR88	Mrps14
28.99807541	Q8K199	Cmc2
28.97364132	Q61206	Pafah1b2
28.97189684	A2A7Y5	Miip
28.93835394	Q91W59	Rbms1
28.931489	Q5DU02	Usp22
28.93097039	O70475	Ugdh
28.92758093	Q9CXI0	Coq5
28.91970717	Q8R2U6	Nudt4
28.90138713	Q640M6	Gdpd5
28.87419018	Q02614	Sap30bp
28.84372068	Q9D032	Ssbp3
28.81873902	Q9WUN2	Tbk1
28.81608459	P53612	Rabggtb
28.81442502	O88324	Cd83
28.80371271	Q9CWT3	Snx10
28.79512027	Q3TSG4	Alkbh5
28.79461296	P97479	Myo7a
28.79164013	A2BH40	Arid1a
28.78279131	Q9DB28	Pop5
28.76361156	Q8R5K4	Nol6
28.75907803	Q5RKZ7	Mocs1
28.73857782	O54864	Suv39h1
28.73435191	Q9CRC3	3110040N11Rik
28.73230611	Q9D7Z3	Nol7
28.73033354	O35345	Kpna6
28.72554075	B0V2N1	Ptprs
28.71615135	Q3UHN9	Ndst1
28.7116056	Q9CUS9	Sppl3
28.70349797	Q8BVW3	Trim14
28.70001319	Q7TQK4	Exosc3
28.68766464	P62751	Rpl23a
28.67425814	O88508	Dnmt3a
28.6596916	Q9WTX8	Mad1l1
28.58991029	Q8BH93	Mapk1ip1l
28.57856715	P49586	Pcyt1a
28.57564921	Q8R4K2	Irak4
28.57389602	Q6P9Q4	Fhod1
28.55399751	P01027	C3
28.54322354	Q8BW72	Kdm4a
28.53599815	Q3TAA7	Stk11ip
28.53570745	P26323	Fli1
28.48016793	Q9CR60	Golt1b
28.47752831	Q9Z0F0	B3galt4
28.44300651	Q9CS74	Ecd
28.43331121	Q9QX47	Son
28.40815632	Q91Z67	Srgap2
28.40168543	Q9Z1X9	Cdc45
28.39841881	P63321	Rala
28.38657678	Q8BPG6	Sumf2
28.37137669	Q9CQP3	Chchd5
28.3700936	Q9WVL3	Slc12a7
28.36616267	Q9D0P7	Psrc1
28.35300226	Q9D2R0	Aacs
28.31242351	Q9CQ85	Timm22
28.28530643	Q7TMW6	Narfl
28.27293846	Q8K296	Mtmr3
28.26778213	Q99LC8	Eif2b1
28.25779994	Q99J23	Ghdc
28.25424945	Q505B8	Syce2
28.2503273	Q9JHJ0	Tmod3
28.24925408	Q9D7N9	Apmap
28.23334118	Q8BFW3	Ppp1r15b
28.22769426	Q80U62	1700021K19Rik
28.2180191	Q9D0V8	Cinp
28.20866548	O35942	Nek2
28.20123692	P55264	Adk
28.19024731	Q52KG4	Zbtb45
28.18701137	Q8VEB2	Sav1
28.17758435	Q9D2R8	Mrps33
28.15393362	Q80U72	Scrib
28.15387401	Q8CJ53	Trip10
28.08905135	Q68FE6	Fam65a
28.077093	Q9JIH2	Nup50
28.06482275	Q8BY71	Hat1
28.06029991	P62897	Cycs
28.05246454	Q8CCH2	Nhlrc3
28.0408733	Q8VI59	Pcnxl3
28.03706502	Q8R1J9	Tor2a
28.03277685	O88665	Brd7
28.02240618	P39688	Fyn
28.01280403	Q6ZQ88	Kdm1a
28.01038009	Q91WT8	Rbm47
28.00406495	P62322	Lsm5
27.98195119	Q9ERS5	Plekha2
27.98014826	Q8BHY2	Noc4l
27.97764544	Q8K304	Tmem129
27.87386399	Q8BGT7	Smndc1
27.87301533	Q9D6W8	2310047M10Rik
27.86393808	Q9JI44	Dmap1
27.85788152	Q61183	Papola
27.84527923	Q921L5	Cog2
27.84097078	P62334	Psmc6
27.82803581	Q9D136	Ogfod3
27.82670692	O88512	Ap1g2
27.78467045	Q8K2A8	Alg3
27.77307835	Q8K3W3	Casc3
27.76341699	Q8BFS6	Cpped1
27.74621544	P70362	Ufd1l
27.73745926	Q9D113	Dnlz
27.71162883	Q8K114	Ints9
27.71098391	Q9DAZ9	Zfyve19
27.71074697	Q7TSV4	Pgm1
27.68889769	Q8R050	Gspt1
27.68515458	Q8C2P3	Dus1l
27.67710087	Q8R092	4933434E20Rik
27.66337952	Q99N09	Ms4a6b
27.66052419	Q8BWJ3	Phka2
27.64113044	Q8K157	Galm
27.63428417	Q8BID8	Fbxl14
27.61587117	Q60943	Il17ra
27.60036268	Q99KR6	Rnf34
27.58353797	O54786	Dffa
27.57746595	Q8R2U4	Ntmt1
27.56977459	Q8K3X4	Irf2bpl
27.54177296	Q9CY50	Ssr1
27.52819303	P54822	Adsl
27.51683624	Q99K01	Pdxdc1
27.50103349	Q9QZB7	Actr10
27.46571334	Q8VC90	Zdhhc12
27.45846456	Q11131	Fut7
27.44059967	Q9CQF0	Mrpl11
27.4261958	Q91ZX6	Senp2
27.42254633	Q61211	Eif2d
27.41535869	Q3UDE2	Ttll12
27.41209075	P60764	Rac3
27.3974384	Q9CQ04	Ogfod2
27.38244979	O70422	Gtf2h4
27.3788942	Q8BTZ5	Ankrd46
27.36954309	Q9CQY2	Fam103a1
27.35710902	P06803	Pim1
27.34880035	Q7TQJ8	Wtip
27.28437671	Q3UD01	Atxn7l3b
27.28055135	Q91ZJ5	Ugp2
27.27712068	Q76KJ5	Cd3eap
27.27043534	Q99P65	Slc29a3
27.26430722	Q3U487	Hectd3
27.22939563	Q7TN31	Aggf1
27.22933919	Q8BU30	Iars
27.22777461	Q9EST4	Psmg2
27.22340044	P70353	Nfyc
27.20822264	Q9JJT9	Phax
27.19861858	O54927	Wsb1
27.18619937	A2AKM2	Ptplad2
27.14844316	Q8R3K3	Ptcd2
27.13459026	Q8CI51	Pdlim5
27.12346763	P50396	Gdi1
27.11591939	Q9D023	Mpc2
27.11404048	Q8CHK4	Kat5
27.1118787	Q9D898	Arpc5l
27.10477067	Q6PD28	Ppp2r5b
27.10276597	Q8BGU5	Ccny
27.09950833	Q9Z265	Chek2
27.08234036	P51125	Cast
27.08029677	Q3UKC1	Tax1bp1
27.06872898	Q8BWM0	Ptges2
27.04229227	Q8BLY7	Hps6
27.02795729	Q8BHF7	Pgs1
27.02399529	Q8R0S2	Iqsec1
27.00984633	A2ASA8	Itpripl1
26.99685757	Q9CY66	Gar1
26.97875708	Q9JJN6	Ctnnbip1
26.97447434	Q8BHG9	Cggbp1
26.95759795	Q8R3C0	Mcmbp
26.95716996	Q8R4G6	Mgat5
26.9385843	Q9DBK7	Uba7
26.92167877	P46467	Vps4b
26.90227408	Q91V17	Znrf1
26.89524739	P42232	Stat5b
26.87881104	P10518	Alad
26.84701757	Q9ES00	Ube4b
26.83558258	Q62348	Tsn
26.822481	Q5Y5T2	Zdhhc18
26.82094865	Q9D924	Isca1
26.80833478	O54917	E2f6
26.80746291	Q99K28	Arfgap2
26.79093643	Q61271	Acvr1b
26.75680783	Q9JJW0	Pxmp4
26.74597116	P56380	Nudt2
26.74376661	O70146	Tesk1
26.74174209	A2AVZ9	Slc43a3
26.7411075	B2RRD7	Brpf1
26.73803642	Q11011	Npepps
26.73680516	P97473	Tarbp2
26.71847146	Q99J39	Mlycd
26.68881384	Q922B2	Dars
26.67450426	Q9Z2X2	Psmd10
26.67395278	P61089	Ube2n
26.66831967	Q80TZ9	Rere
26.66626809	Q9DA08	Ccdc101
26.66355843	Q99KW9	Itfg1
26.65918057	Q62511	Zfp91
26.6584909	Q8BIF0	Cd99l2
26.64434314	Q8BKE6	Cyp20a1
26.63445042	Q4VAC9	Plekhg3
26.57836729	Q8BG21	Cacfd1
26.56418514	P49282	Slc11a2
26.5590168	Q8R0X2	Cacul1
26.55451811	Q9DAS9	Gng12
26.53704731	Q9DBR1	Xrn2
26.53453411	Q8K2T1	Nmral1
26.53360345	Q6KAR6	Exoc3
26.51354634	A6X8Z5	Arhgap31
26.47863164	Q8R2S9	Actr8
26.47459271	Q8K135	AU040320
26.46847547	Q91YT8	Tmem63a
26.4193446	P83940	Tceb1
26.40111351	Q921J2	Rheb
26.38527473	Q8C4Q6	Aida
26.38245233	Q8C436	Vcpkmt
26.37650389	Q8BQR4	Kansl2
26.37362174	Q99JY0	Hadhb
26.36931655	Q9ER72	Cars
26.36041344	Q8VDW0	Ddx39
26.35895466	Q04211	Btg2
26.3584889	Q8K284	Gtf3c1
26.32188433	Q9D2V5	Aar2
26.27357912	Q9D123	Tmem219
26.25713733	Q99LC2	Cstf1
26.24305881	Q6P4S8	Ints1
26.23275017	Q5F267	Trp53i13
26.21459161	Q6PDL0	Dync1li2
26.2002803	Q9EPQ7	Stard5
26.17425004	Q9JJF9	Sppl2a
26.14324271	Q80ZD3	Slc26a11
26.13224301	Q9Z2L6	Minpp1
26.1205458	Q91ZU1	Asb6
26.11702822	Q9DBE9	Ftsj3
26.11530074	Q5SYH2	Tmem199
26.09446868	Q9D0P0	Ebpl
26.09112101	Q9CZG9	Pdzd11
26.08143285	Q9D0F3	Lman1
26.06637379	Q8R574	Prpsap2
26.06517719	P35279	Rab6a
26.03498591	P36371	Tap2
26.02861729	Q9Z0F6	Rad9a
26.0088941	Q3V2Q8	N4bp2l1
25.99336206	Q80XQ2	Tbc1d5
25.9852209	Q922D8	Mthfd1
25.98131658	Q9D384	Snrnp35
25.96745274	Q69ZP3	Pnkd
25.96188964	Q8VI75	Ipo4
25.95211872	Q8BIA4	Fbxw8
25.93477719	Q8BH58	Tiprl
25.9123708	Q61490	Alcam
25.90702193	P97480	Eya3
25.89194773	P68368	Tuba4a
25.87527627	Q9JJ78	Pbk
25.87410222	Q99LJ8	Nus1
25.8680625	Q8K363	Ddx18
25.86507314	P42567	Eps15
25.81564015	P62835	Rap1a
25.80836205	Q9JHC9	Elf2
25.7922358	Q4FZF3	Ddx49
25.7915196	Q9JLR9	Higd1a
25.78657126	P05063	Aldoc
25.76642372	Q3TCH7	Cul4a
25.74209445	A2AB59	Arhgap27
25.7332796	Q80W00	Ppp1r10
25.71340993	Q8BHL8	Psmf1
25.70772007	Q6ZWQ7	Spcs3
25.69286158	O88662	Emp2
25.69277674	P56931	E2f2
25.68776471	Q8C3B8	Rft1
25.68726006	Q61024	Asns
25.6634278	Q9EPU5	Tnfrsf21
25.64958905	Q8VE11	Mtmr6
25.64796964	Q8K2Q9	4930506M07Rik
25.63391633	Q6ZWX6	Eif2s1
25.63192669	O35492	Clk3
25.6141325	Q9CQ48	Nudcd2
25.61095386	P41245	Mmp9
25.59528189	Q922G2	Fam76a
25.5821047	O35427	Crcp
25.57036933	Q9WVG9	Msl3
25.5652441	P69566	Ranbp9
25.54630548	Q8BIY1	Gpatch3
25.54586635	P70665	Siae
25.53735208	Q99J47	Dhrs7b
25.53726577	A2AN08	Ubr4
25.52490635	P56392	Cox7a1
25.52066814	Q9D2U5	Naa38
25.51318126	Q9ERC3	Sertad3
25.50294109	Q9JJB9	Tmem183a
25.48798149	Q9JHG7	Pik3cg
25.48598996	P53668	Limk1
25.48567836	Q9CZR8	Tsfm
25.48435511	Q9R0C0	Bloc1s6
25.48163607	Q8BXQ8	Fam53c
25.47138892	Q9JJ93	1700123O20Rik
25.46095369	Q80X45	Tmem167b
25.45784268	Q8BVY0	Rsl1d1
25.45186796	Q8BZZ3	Wwp1
25.42186774	Q8CBY0	Gatc
25.41180679	O35182	Smad6
25.40173298	Q91WF0	Taz
25.38137934	Q9DBE0	Csad
25.38068697	P35330	Icam2
25.37668538	Q8VE91	Fam134b
25.37394001	Q8CEC0	Nup88
25.35120465	Q8C3Q9	Casp9
25.34401442	Q8C522	Endod1
25.32552975	P52825	Cpt2
25.31283121	E9PYL2	Prr12
25.30155102	Q8BKH7	Mapkap1
25.26619853	Q6P4T0	Atg2a
25.26088291	P00405	mt-Co2
25.25578934	Q924T7	Rnf31
25.25308261	Q0P5V9	Slc45a4
25.24142361	P35295	Rab20
25.23566522	P00416	mt-Co3
25.21551528	Q59J78	Ndufaf2
25.2145914	Q9DB50	Ap1s2
25.18170791	Q80ZS3	Mrps26
25.16006084	P46694	Ier3
25.15187606	Q9JHN8	Stk19
25.14699009	O54714	Pias3
25.13694474	Q9DD03	Rab13
25.13497833	Q9DBW3	Gm16515
25.11816717	A3KGV1	Odf2
25.11711906	Q08297	Rad51
25.11385067	Q3TY92	Mbd6
25.10998812	Q9D8S3	Arfgap3
25.08431095	Q8BUE4	Aifm2
25.07558723	Q922B9	Ssfa2
25.00364321	Q8CF89	Tab1
24.9946162	Q8BGV7	Kctd13
24.98918489	Q8C5K5	1810030O07Rik
24.98644568	Q60952	Cep250
24.98489371	Q99L28	Rsl24d1
24.98079591	P70351	Ezh1
24.97093727	Q8VE70	Pdcd10
24.95509925	Q810A7	Ddx42
24.93594493	Q8VDP3	Mical1
24.93353077	Q8BIH0	Sap130
24.93034403	Q8VE62	Paip1
24.90930218	Q91YN0	D6Wsu163e
24.90683647	P41183	Bcl6
24.90582087	Q8K4D3	Slc36a1
24.89827272	O55176	Pja1
24.8824124	Q673H1	Tusc1
24.87612595	Q9CWX4	Rpusd4
24.85599911	Q9CX97	Wdr55
24.79939586	Q8R2Y3	Dolk
24.79689567	O70281	Tpst1
24.79647472	Q6PAR5	Gapvd1
24.77950429	Q3TDX8	Cyb5r4
24.74453506	P97329	Kif20a
24.70913248	Q9ES57	Cd200r1
24.70505834	O88502	Pde8a
24.70204239	Q9CYV5	Tmem135
24.70122756	Q9JJ89	Ccdc86
24.6884386	Q8K4I3	Arhgef6
24.68498485	P19157	Gstp1
24.68308628	P59325	Eif5
24.66896588	Q99JG7	Tnip2
24.65320586	P61087	Ube2k
24.64117959	Q3TN34	Micall2
24.63638524	Q3UPH1	Prrc1
24.63539126	P97368	Meis3
24.62899954	Q9Z1R4	D17H6S53E
24.61728426	Q6Q899	Ddx58
24.61615294	Q3UYV9	Ncbp1
24.60730851	D0QMC3	Mndal
24.57777061	Q9D0R2	Tars
24.56992616	Q8VDH1	Fbxo21
24.56537667	Q11204	St3gal2
24.51934675	Q9D0R8	Lsm12
24.51230673	Q9CPV2	Anapc16
24.47246015	Q9R0M6	Rab9
24.4495684	Q9CWN7	Cnot11
24.43866851	Q9DB43	Zfpl1
24.43194501	Q5EBH1	Rassf5
24.39680064	Q5U4D9	Thoc6
24.39442956	P22339	Gadd45b
24.37690641	Q7TSG2	Ctdp1
24.36835877	Q9D0J4	Arl2
24.36346079	O08912	Galnt1
24.35498516	Q9ER69	Wtap
24.34638206	Q6PHZ2	Camk2d
24.3450262	Q91VP7	Tmem101
24.32147568	Q9CZ30	Ola1
24.31666546	Q8R1M0	Hmces
24.31418643	Q69Z38	Peak1
24.29956698	Q8VEJ1	Gpn2
24.29510524	Q3UZ39	Lrrfip1
24.27062959	Q6VN19	Ranbp10
24.26701129	Q91WM3	Rrp9
24.24305758	P57080	Usp25
24.2358571	O89116	Vti1a
24.2201328	Q05921	Rnasel
24.21797973	Q8BVI5	Stx16
24.20836049	P23950	Zfp36l1
24.20187203	Q925I1	Atad3a
24.16897283	P63044	Vamp2
24.16761714	O08664	Bcl7c
24.15701298	Q9EP89	Lactb
24.14531393	O54950	Prkag1
24.14503807	Q8C079	Strip1
24.14027338	Q9R008	Mvk
24.13377017	Q5SQY2	Bod1
24.09934029	Q8VEK0	Tmem30a
24.08663296	Q99PU8	Dhx30
24.07830819	Q8K2I9	Fbxo18
24.07241574	Q9Z2A7	Dgat1
24.06993732	P58802	Tbc1d10a
24.06583098	Q9Z2R9	Eif2ak1
24.05926709	Q9CQA5	Med4
24.05771136	Q99LE2	Gpr146
24.04729289	E9PXF8	Sbf2
24.04165627	Q80ZM7	Gtf2a2
24.02414347	Q80X80	C2cd2l
24.0210104	Q3UFY7	Nt5c3b
24.00528053	Q3TYX3	Smyd5
23.99847749	Q3TVI8	Pbxip1
23.97516729	Q9R1Z7	Pts
23.96232076	Q99KK1	Reep3
23.95154748	Q9CWT6	Ddx28
23.95134681	Q9R045	Angptl2
23.9421871	Q69ZN6	Gnptab
23.93152081	Q99JX1	Taf11
23.92469006	Q6PFD6	Kif18b
23.89560997	Q8BP92	Rcn2
23.88708456	Q8BGX2	1810026J23Rik
23.87379644	G5E8P1	Brd1
23.87129687	Q810D6	Grwd1
23.85834546	P59114	Pcif1
23.85359388	Q80ZU4	Smim19
23.83612363	Q9DCZ9	Aph1c
23.83125526	Q1HFZ0	Nsun2
23.8294825	Q6P8H8	Alg8
23.82713663	Q9R1R2	Trim3
23.81391063	P32507	Pvrl2
23.80604977	Q8R239	6330416G13Rik
23.80122811	Q99LX5	2310033P09Rik
23.76237451	Q3UMM4	Cdk10
23.75219869	P35235	Ptpn11
23.74966579	P97496	Smarcc1
23.74207308	Q8BZN4	Nuak2
23.73970361	Q9JIG8	Praf2
23.73518077	Q8K4K4	Trib1
23.71819935	Q2YFS2	Pilrb1
23.69978768	Q8VDQ1	Ptgr2
23.69579518	Q8R420	Abca3
23.69495559	Q8CIL4	2810004N23Rik
23.68758617	Q91YU8	Ppan
23.6547938	Q9JMF7	Dolpp1
23.65311253	Q8VD31	Tapbpl
23.62540301	Q0VG18	Smim24
23.61206054	Q9CQV7	Dnajc19
23.59819975	Q922X9	Prmt7
23.57503937	A2A4P0	Dhx8
23.57391471	Q60591	Nfatc2
23.56916455	O35286	Dhx15
23.5481317	E9PVA8	Gcn1l1
23.54142485	Q9JM96	Cdc42ep4
23.53305437	Q8R0A0	Gtf2f2
23.5317311	Q5HZH2	Tsr3
23.52105959	Q6PF93	Pik3c3
23.51669721	Q9JK42	Pdk2
23.50109726	Q9DCM7	Nacc2
23.48427786	O70279	Dgcr14
23.48250952	Q9Z0S1	Bpnt1
23.482072	Q91VU0	Fam3c
23.46936658	P43406	Itgav
23.46177936	Q91YH5	Atl3
23.45973328	O08738	Casp6
23.45847318	P39061	Col18a1
23.45666773	Q8R3P6	Vwa9
23.45099621	O88878	Zfand5
