gene_id	gene_name	previous_ids	product
TGME49_229470	N/A	Previous IDs: 1933.t000906;1933.t000906;1933.t000906;1933.t000906;44.m02546;TGME49_029470;TGME49_029470;TGME49_029470;TGME49_029470;TgGLEAN_4895;TgGlmHMM_3107;TgTigrScan_7001;TgTwinScan_5662;mrna.TGME49_029470A;tigr:cds.TGME49_029470A	Btz domain-containing protein
TGME49_229480	N/A	Previous IDs: 1933.t000905;1933.t000905;1933.t000905;1933.t000905;44.m00001;TGME49_029480;TGME49_029480;TGME49_029480;TGME49_029480;TgGLEAN_4851;TgGlmHMM_3108;TgTigrScan_7002;TgTwinScan_5663;mrna.TGME49_029480A;tigr:cds.TGME49_029480A	calcium binding protein precursor, putative
TGME49_229490	N/A	Previous IDs: 1933.t000904;1933.t000904;1933.t000904;1933.t000904;44.m02548;TGME49_029490;TGME49_029490;TGME49_029490;TGME49_029490;TgGLEAN_4896;TgGLEAN_4897;TgGlmHMM_3109;TgTigrScan_7003;TgTwinScan_5664;TgTwinScan_5665;mrna.TGME49_029490A;tigr:cds.TGME49_029490A	tetratricopeptide repeat-containing protein
TGME49_229500	N/A	Previous IDs: 1933.t000903;1933.t000903;1933.t000903;1933.t000903;44.m02549;TGME49_029500;TGME49_029500;TGME49_029500;TGME49_029500;TgGLEAN_4898;TgGlmHMM_3110;TgTigrScan_7004;TgTwinScan_5666;mrna.TGME49_029500A;tigr:cds.TGME49_029500A	hypothetical protein
TGME49_229620	N/A	Previous IDs: 1933.t000902;1933.t000902;1933.t000902;1933.t000902;44.m02550;TGME49_029620;TGME49_029620;TGME49_029620;TGME49_029620;TgGLEAN_4849;TgGlmHMM_3111;TgTigrScan_7006;TgTwinScan_5668;mrna.TGME49_029620A;tigr:cds.TGME49_029620A	hypothetical protein
TGME49_229630	N/A	Previous IDs: 1933.t000901;1933.t000901;1933.t000901;1933.t000901;44.m06354;TGME49_029630;TGME49_029630;TGME49_029630;TGME49_029630;TgGLEAN_4900;TgGlmHMM_3112;TgTigrScan_7007;TgTigrScan_7008;TgTwinScan_5669;mrna.TGME49_029630A;tigr:cds.TGME49_029630A	eIF2 kinase IF2K-A (incomplete catalytic triad)
TGME49_229640	AC8	Previous IDs: 1933.t000900;1933.t000900;1933.t000900;1933.t000900;44.m02554;TGME49_029640;TGME49_029640;TGME49_029640;TGME49_029640;TgGLEAN_4902;TgGlmHMM_3112;TgTigrScan_6308;TgTwinScan_5670;mrna.TGME49_029640A;tigr:cds.TGME49_029640A	apical cap protein AC8
TGME49_229650	N/A	Previous IDs: 1933.t000899;1933.t000899;1933.t000899;1933.t000899;44.m02555;TGME49_029650;TGME49_029650;TGME49_029650;TGME49_029650;TgGLEAN_4847;TgGlmHMM_3113;TgTigrScan_6309;TgTwinScan_5671;mrna.TGME49_029650A;tigr:cds.TGME49_029650A	josephin protein
TGME49_229660	N/A	Previous IDs: 1933.t000898;1933.t000898;1933.t000898;1933.t000898;44.m05912;TGME49_029660;TGME49_029660;TGME49_029660;TGME49_029660;TgTigrScan_6309;mrna.TGME49_029660A;tigr:cds.TGME49_029660A	hypothetical protein
TGME49_229670	RPS23	Previous IDs: 1933.t000897;1933.t000897;1933.t000897;1933.t000897;44.m02556;TGME49_029670;TGME49_029670;TGME49_029670;TGME49_029670;TgGLEAN_4903;TgGlmHMM_3114;TgTigrScan_6310;TgTwinScan_5672;mrna.TGME49_029670A;tigr:cds.TGME49_029670A	ribosomal protein RPS23
TGME49_229680	N/A	Previous IDs: 1933.t000896;1933.t000896;1933.t000896;1933.t000896;44.m04686;TGME49_029680;TGME49_029680;TGME49_029680;TGME49_029680;TgGLEAN_4846;TgGlmHMM_3115;TgTigrScan_6311;TgTwinScan_5673;mrna.TGME49_029680A;tigr:cds.TGME49_029680A	hypothetical protein
TGME49_229690	ATG7	Previous IDs: 1933.t000895;1933.t000895;1933.t000895;1933.t000895;44.m02557;TGME49_029690;TGME49_029690;TGME49_029690;TGME49_029690;TgGLEAN_4845;TgGlmHMM_3115;TgTigrScan_6311;TgTwinScan_5674;mrna.TGME49_029690A;tigr:cds.TGME49_029690A	autophagy-related protein ATG7
TGME49_229710	OTUD3B	Previous IDs: 1933.t000894;1933.t000894;1933.t000894;1933.t000894;44.m02558;TGME49_029710;TGME49_029710;TGME49_029710;TGME49_029710;TgGLEAN_4844;TgGlmHMM_3116;TgTigrScan_6312;TgTwinScan_5675;mrna.TGME49_029710A;tigr:cds.TGME49_029710A	OTU domain-containing protein OTUD3B
TGME49_229720	N/A	Previous IDs: 1933.t000893;1933.t000893;1933.t000893;1933.t000893;44.m02559;TGME49_029720;TGME49_029720;TGME49_029720;TGME49_029720;TgGLEAN_4843;TgGlmHMM_3116;TgTigrScan_6313;TgTigrScan_6314;TgTwinScan_5676;mrna.TGME49_029720A;tigr:cds.TGME49_029720A	hypothetical protein
TGME49_229740	N/A	Previous IDs: 1933.t000892;1933.t000892;1933.t000892;1933.t000892;TGME49_029740;TGME49_029740;TGME49_029740;TGME49_029740;TgGLEAN_4842;TgGlmHMM_3117;TgTigrScan_6315;TgTwinScan_5677;mrna.TGME49_029740A;tigr:cds.TGME49_029740A	hypothetical protein
TGME49_229750	N/A	Previous IDs: 1933.t000891;1933.t000891;1933.t000891;1933.t000891;44.m02560;TGME49_029750;TGME49_029750;TGME49_029750;TGME49_029750;TgGLEAN_4842;TgGlmHMM_3117;TgTigrScan_6315;TgTwinScan_5678;mrna.TGME49_029750A;tigr:cds.TGME49_029750A	hypothetical protein
TGME49_229770	N/A	Previous IDs: 1933.t000890;1933.t000890;1933.t000890;1933.t000890;44.m04610;TGME49_029770;TGME49_029770;TGME49_029770;TGME49_029770;TgGLEAN_4904;TgGlmHMM_3118;TgTigrScan_6317;TgTwinScan_5679;mrna.TGME49_029770A;tigr:cds.TGME49_029770A	hypothetical protein
TGME49_229780	N/A	Previous IDs: 1933.t000889;1933.t000889;1933.t000889;1933.t000889;44.m02561;TGME49_029780;TGME49_029780;TGME49_029780;TGME49_029780;TgGLEAN_4904;TgGlmHMM_3118;TgTigrScan_6317;TgTwinScan_5680;mrna.TGME49_029780A;tigr:cds.TGME49_029780A	GHMP kinase, N-terminal domain-containing protein
TGME49_229790	N/A	Previous IDs: 1933.t000888;1933.t000888;1933.t000888;1933.t000888;44.m04684;TGME49_029790;TGME49_029790;TGME49_029790;TGME49_029790;TgGLEAN_4839;TgGLEAN_4840;TgGlmHMM_3119;TgTigrScan_6318;TgTigrScan_6319;TgTwinScan_5681;mrna.TGME49_029790A;tigr:cds.TGME49_029790A	hypothetical protein
TGME49_229900	N/A	Previous IDs: 1933.t000886;1933.t000886;1933.t000886;1933.t000886;44.m02562;TGME49_029900;TGME49_029900;TGME49_029900;TGME49_029900;TgGLEAN_4905;TgGlmHMM_3120;TgTigrScan_6321;TgTwinScan_5682;mrna.TGME49_029900A;tigr:cds.TGME49_029900A	MACRO domain-containing protein
TGME49_229910	N/A	Previous IDs: 1933.t000885;1933.t000885;1933.t000885;1933.t000885;44.m02563;TGME49_029910;TGME49_029910;TGME49_029910;TGME49_029910;TgGLEAN_4838;TgGlmHMM_3121;TgTigrScan_6322;TgTwinScan_5683;mrna.TGME49_029910A;tigr:cds.TGME49_029910A	EF hand domain-containing protein
TGME49_229915	N/A	Previous IDs: 1933.t000884;1933.t000884;1933.t000884;1933.t000884;TGME49_029915;TGME49_029915;TGME49_029915;TGME49_029915	dynein regulatory complex protein 9, putative
TGME49_229920	ApiCOX35	Previous IDs: 1933.t000883;1933.t000883;1933.t000883;1933.t000883;44.m04682;TGME49_029920;TGME49_029920;TGME49_029920;TGME49_029920;TgGLEAN_4836;TgGlmHMM_3122;TgTigrScan_6325;TgTwinScan_5685;mrna.TGME49_029920A;tigr:cds.TGME49_029920A	cytochrome c oxidase subunit ApiCOX35
TGME49_229930	N/A	Previous IDs: 1933.t000882;1933.t000882;1933.t000882;1933.t000882;44.m02565;TGME49_029930;TGME49_029930;TGME49_029930;TGME49_029930;TgGLEAN_4906;TgGlmHMM_3123;TgTigrScan_6327;TgTwinScan_5686;mrna.TGME49_029930A;tigr:cds.TGME49_029930A	p25-alpha family protein
TGME49_229940	N/A	Previous IDs: 1933.t000881;1933.t000881;1933.t000881;1933.t000881;44.m02566;TGME49_029940;TGME49_029940;TGME49_029940;TGME49_029940;TgGLEAN_4907;TgGlmHMM_3124;TgTigrScan_6327;TgTwinScan_5687;mrna.TGME49_029940A;tigr:cds.TGME49_029940A	cyclophilin, putative
TGME49_229950	N/A	Previous IDs: 1933.t000880;1933.t000880;1933.t000880;1933.t000880;44.m00017;TGME49_029950;TGME49_029950;TGME49_029950;TGME49_029950;TgGLEAN_4908;TgGlmHMM_3124;TgTigrScan_6327;TgTwinScan_5688;mrna.TGME49_029950A;tigr:cds.TGME49_029950A	26S proteasome regulatory subunit 6b, putative
TGME49_229960	N/A	Previous IDs: TGME49_029960;TGME49_029960;TGME49_029960;TGME49_029960;TgGLEAN_4835;TgGlmHMM_3125	tRNA-Arg
TGME49_229970	N/A	Previous IDs: TGME49_029970;TGME49_029970;TGME49_029970;TGME49_029970;TgGLEAN_4835;TgGlmHMM_3125	tRNA-Arg
TGME49_229980	N/A	Previous IDs: TGME49_029980;TGME49_029980;TGME49_029980;TGME49_029980	tRNA-His
TGME49_229990	N/A	Previous IDs: 1933.t000879;1933.t000879;1933.t000879;1933.t000879;44.m02569;TGME49_029990;TGME49_029990;TGME49_029990;TGME49_029990;TgGLEAN_4834;TgGlmHMM_3125;TgTigrScan_6329;TgTwinScan_5689;mrna.TGME49_029990A;tigr:cds.TGME49_029990A	T-complex protein 1 subunit alpha, putative
TGME49_230000	N/A	Previous IDs: 1933.t000878;1933.t000878;1933.t000878;1933.t000878;44.m02570;TGME49_030000;TGME49_030000;TGME49_030000;TGME49_030000;TgGLEAN_4833;TgGlmHMM_3125;TgTigrScan_6330;TgTigrScan_6331;TgTwinScan_5690;mrna.TGME49_030000A;tigr:cds.TGME49_030000A	hypothetical protein
TGME49_230010	N/A	Previous IDs: 1933.t000877;1933.t000877;1933.t000877;1933.t000877;44.m02571;TGME49_030010;TGME49_030010;TGME49_030010;TGME49_030010;TgGLEAN_4909;TgGLEAN_4910;TgGlmHMM_3126;TgTigrScan_6333;TgTigrScan_6334;TgTwinScan_5691;mrna.TGME49_030010A;tigr:cds.TGME49_030010A	hypothetical protein
TGME49_230020	N/A	Previous IDs: 1933.t000876;1933.t000876;1933.t000876;1933.t000876;44.m02572;TGME49_030020;TGME49_030020;TGME49_030020;TGME49_030020;TgGLEAN_4832;TgGlmHMM_3127;TgTigrScan_6335;TgTwinScan_5692;mrna.TGME49_030020A;tigr:cds.TGME49_030020A	kinesin motor domain-containing protein
TGME49_230030	N/A	Previous IDs: 1933.t000875;1933.t000875;1933.t000875;1933.t000875;TGME49_030030;TGME49_030030;TGME49_030030;TGME49_030030;TgGLEAN_4831;TgGlmHMM_3127;TgTigrScan_6336;TgTwinScan_5693;mrna.TGME49_030030A;tigr:cds.TGME49_030030A	WD domain, G-beta repeat-containing protein
TGME49_230050	N/A	Previous IDs: 1933.t000874;1933.t000874;1933.t000874;1933.t000874;44.m00018;TGME49_030050;TGME49_030050;TGME49_030050;TGME49_030050;TgGLEAN_4912;TgGlmHMM_3128;TgTigrScan_6338;TgTwinScan_5694;mrna.TGME49_030050A;tigr:cds.TGME49_030050A	50S ribosomal protein L3, putative
TGME49_230060	N/A	Previous IDs: 1933.t000872;1933.t000872;1933.t000872;1933.t000872;44.m02574;TGME49_030060;TGME49_030060;TGME49_030060;TGME49_030060;TgGLEAN_4913;TgGlmHMM_3128;TgTigrScan_6339;TgTwinScan_5695;mrna.TGME49_030060A;tigr:cds.TGME49_030060A	acetyltransferase, GNAT family protein
TGME49_230070	N/A	Previous IDs: 1933.t000871;1933.t000871;1933.t000871;1933.t000871;44.m02575;TGME49_030070;TGME49_030070;TGME49_030070;TGME49_030070;TgGLEAN_4830;TgGlmHMM_3129;TgTwinScan_5696;mrna.TGME49_030070A;tigr:cds.TGME49_030070A	BolA family protein
TGME49_230080	N/A	Previous IDs: 1933.t000870;1933.t000870;1933.t000870;1933.t000870;44.m02576;TGME49_030080;TGME49_030080;TGME49_030080;TGME49_030080;TgGLEAN_4914;TgGLEAN_4915;TgGlmHMM_3130;TgTigrScan_6339;TgTwinScan_5697;TgTwinScan_5698;mrna.TGME49_030080A;tigr:cds.TGME49_030080A	DNA polymerase theta, putative
TGME49_230100	EMC3	Previous IDs: 1933.t000869;1933.t000869;1933.t000869;1933.t000869;44.m02578;TGME49_030100;TGME49_030100;TGME49_030100;TGME49_030100;TgGLEAN_4916;TgGlmHMM_3130;TgTigrScan_6340;TgTwinScan_5699;mrna.TGME49_030100A;tigr:cds.TGME49_030100A	ER membrane protein complex subunit 3, putative
TGME49_230110	N/A	Previous IDs: 1933.t000868;1933.t000868;1933.t000868;1933.t000868;44.m02579;TGME49_030110;TGME49_030110;TGME49_030110;TGME49_030110;TgGLEAN_4829;TgGlmHMM_3131;TgTigrScan_6341;TgTwinScan_5700;mrna.TGME49_030110A;tigr:cds.TGME49_030110A	hypothetical protein
TGME49_230122	N/A	Previous IDs: 1933.t000866;1933.t000866;1933.t000866;1933.t000866;TGME49_030120;TGME49_030120;TGME49_030120;TGME49_030120;TgGLEAN_4917;TgGlmHMM_3132;TgTigrScan_6342;TgTwinScan_5701	hypothetical protein
TGME49_230130	N/A	Previous IDs: 1933.t000865;1933.t000865;1933.t000865;1933.t000865;44.m00019;TGME49_030130;TGME49_030130;TGME49_030130;TGME49_030130;TgGLEAN_4917;TgGlmHMM_3132;TgTigrScan_6342;mrna.TGME49_030130A;tigr:cds.TGME49_030130A	hypothetical protein
TGME49_230135	N/A	Previous IDs: 1933.t000864;1933.t000864;1933.t000864;1933.t000864;TGME49_030135;TGME49_030135;TGME49_030135;TGME49_030135	Kinesin-associated protein
TGME49_230140	VPS9	Previous IDs: 1933.t000863;1933.t000863;1933.t000863;1933.t000863;44.m02581;TGME49_030140;TGME49_030140;TGME49_030140;TGME49_030140;TgGLEAN_4918;TgGlmHMM_3134;TgTigrScan_6344;TgTwinScan_5703;mrna.TGME49_030140A;tigr:cds.TGME49_030140A	vacuolar protein sorting-associated protein 9
TGME49_230150	N/A	Previous IDs: 1933.t000862;1933.t000862;1933.t000862;1933.t000862;44.m02582;TGME49_030150;TGME49_030150;TGME49_030150;TGME49_030150;TgGLEAN_4825;TgGLEAN_4826;TgGLEAN_4827;TgGlmHMM_3135;TgTigrScan_6345;TgTigrScan_6346;TgTwinScan_5704;mrna.TGME49_030150A;tigr:cds.TGME49_030150A	ChAPs (Chs5p-Arf1p-binding proteins) protein
TGME49_230160	N/A	Previous IDs: 1933.t000861;1933.t000861;1933.t000861;1933.t000861;44.m04681;TGME49_030160;TGME49_030160;TGME49_030160;TGME49_030160;TgGlmHMM_3135;mrna.TGME49_030160A;tigr:cds.TGME49_030160A	RNA-binding protein, putative
TGME49_230170	N/A	Previous IDs: 1933.t000860;1933.t000860;1933.t000860;1933.t000860;44.m02583;TGME49_030170;TGME49_030170;TGME49_030170;TGME49_030170;TgGLEAN_4823;TgGLEAN_4824;TgGlmHMM_3136;TgTigrScan_6347;TgTigrScan_6348;TgTwinScan_5706;mrna.TGME49_030170A;tigr:cds.TGME49_030170A	hypothetical protein
TGME49_230180	GRA24	Previous IDs: 1933.t000859;1933.t000859;1933.t000859;1933.t000859;44.m00027;TGME49_030180;TGME49_030180;TGME49_030180;TGME49_030180;TgGLEAN_4823;TgGlmHMM_3136;TgTwinScan_5707;mrna.TGME49_030180A;tigr:cds.TGME49_030180A	dense granule protein GRA24
TGME49_230180	GRA24	Previous IDs: 1933.t000859;1933.t000859;1933.t000859;1933.t000859;44.m00027;TGME49_030180;TGME49_030180;TGME49_030180;TGME49_030180;TgGLEAN_4823;TgGlmHMM_3136;TgTwinScan_5707;mrna.TGME49_030180A;tigr:cds.TGME49_030180A	dense granule protein GRA24
TGME49_230190	N/A	Previous IDs: 1933.t000858;1933.t000858;1933.t000858;1933.t000858;44.m02585;TGME49_030190;TGME49_030190;TGME49_030190;TGME49_030190;TgGLEAN_4921;TgGlmHMM_3137;TgTigrScan_6349;TgTwinScan_5708;mrna.TGME49_030190A;tigr:cds.TGME49_030190A	hypothetical protein
TGME49_230200	N/A	Previous IDs: 1933.t000857;1933.t000857;1933.t000857;1933.t000857;44.m02586;TGME49_030200;TGME49_030200;TGME49_030200;TGME49_030200;TgGLEAN_4923;TgGlmHMM_3138;TgTigrScan_6351;mrna.TGME49_030200A;tigr:cds.TGME49_030200A	hypothetical protein
TGME49_230205	N/A	Previous IDs: 1933.t000856;1933.t000856;1933.t000856;1933.t000856;TGME49_030205;TGME49_030205;TGME49_030205;TGME49_030205	hypothetical protein
TGME49_230210	ALV12	Previous IDs: 1933.t000855;1933.t000855;1933.t000855;1933.t000855;44.m00020;TGME49_030210;TGME49_030210;TGME49_030210;TGME49_030210;TgGLEAN_4924;TgGlmHMM_3138;TgGlmHMM_3139;TgTigrScan_6352;TgTwinScan_5709;mrna.TGME49_030210A;tigr:cds.TGME49_030210A	alveolin domain containing intermediate filament IMC10
TGME49_230220	VPS11	Previous IDs: 1933.t000854;1933.t000854;1933.t000854;1933.t000854;44.m05910;TGME49_030220;TGME49_030220;TGME49_030220;TGME49_030220;TgGLEAN_4822;TgGlmHMM_3140;TgTigrScan_6353;TgTwinScan_5710;mrna.TGME49_030220A;tigr:cds.TGME49_030220A	vacuolar protein sorting-associated protein 11
TGME49_230230	FIP1	Previous IDs: 1933.t000853;1933.t000853;1933.t000853;1933.t000853;44.m04611;TGME49_030230;TGME49_030230;TGME49_030230;TGME49_030230;TgGlmHMM_3141;mrna.TGME49_030230A;tigr:cds.TGME49_030230A	pre-mRNA polyadenylation factor FIP1
TGME49_230340	AAP4	Previous IDs: 1933.t000852;1933.t000852;1933.t000852;1933.t000852;44.m02589;TGME49_030340;TGME49_030340;TGME49_030340;TGME49_030340;TgGLEAN_4926;TgGlmHMM_3141;TgTigrScan_6355;TgTwinScan_5712;mrna.TGME49_030340A;tigr:cds.TGME49_030340A	apical annuli protein AAP4
TGME49_230350	RON11	Previous IDs: 1933.t000851;1933.t000851;1933.t000851;1933.t000851;44.m00026;TGME49_030350;TGME49_030350;TGME49_030350;TGME49_030350;TgGLEAN_4821;TgGlmHMM_3142;TgTigrScan_6356;TgTwinScan_5713;mrna.TGME49_030350A;tigr:cds.TGME49_030350A	rhoptry neck protein RON11
TGME49_230380	N/A	Previous IDs: 1933.t000850;1933.t000850;1933.t000850;1933.t000850;44.m02591;TGME49_030380;TGME49_030380;TGME49_030380;TGME49_030380;TgGLEAN_4820;TgGlmHMM_3142;TgTigrScan_6357;TgTwinScan_5714;mrna.TGME49_030380A;tigr:cds.TGME49_030380A	protein translocation complex, SEC61 gamma subunit
TGME49_230400	N/A	Previous IDs: 1933.t000849;1933.t000849;1933.t000849;1933.t000849;44.m00021;TGME49_030400;TGME49_030400;TGME49_030400;TGME49_030400;TgGLEAN_4928;TgGlmHMM_3143;TgTigrScan_6359;TgTwinScan_5715;mrna.TGME49_030400A;tigr:cds.TGME49_030400A	WIP-related protein domain-containing protein WPDP
TGME49_230410	PRX3	Previous IDs: 1933.t000848;1933.t000848;1933.t000848;1933.t000848;44.m00002;TGME49_030410;TGME49_030410;TGME49_030410;TGME49_030410;TgGLEAN_4819;TgGlmHMM_3144;TgTigrScan_6360;TgTwinScan_5716;mrna.TGME49_030410A;tigr:cds.TGME49_030410A	peroxiredoxin PRX3
TGME49_230420	SERCA	Previous IDs: 1933.t000847;1933.t000847;1933.t000847;1933.t000847;44.m02594;TGME49_030420;TGME49_030420;TGME49_030420;TGME49_030420;TgGLEAN_4929;TgGlmHMM_3145;TgTigrScan_5029;TgTwinScan_5717;mrna.TGME49_030420A;tigr:cds.TGME49_030420A	sarco/endoplasmic reticulum Ca2+-ATPase
TGME49_230430	N/A	Previous IDs: 1933.t000846;1933.t000846;1933.t000846;1933.t000846;44.m00022;TGME49_030430;TGME49_030430;TGME49_030430;TGME49_030430;TgGLEAN_4930;TgGlmHMM_3145;TgTigrScan_5029;TgTwinScan_5718;mrna.TGME49_030430A;tigr:cds.TGME49_030430A	vesicle-associated membrane protein, putative
TGME49_230440	N/A	Previous IDs: 1933.t000845;1933.t000845;1933.t000845;1933.t000845;44.m02596;TGME49_030440;TGME49_030440;TGME49_030440;TGME49_030440;TgGLEAN_4818;TgGlmHMM_3146;TgTigrScan_5030;TgTwinScan_5719;mrna.TGME49_030440A;tigr:cds.TGME49_030440A	CHY zinc finger domain-containing protein
TGME49_230450	N/A	Previous IDs: 1933.t000844;1933.t000844;1933.t000844;1933.t000844;44.m00023;TGME49_030450;TGME49_030450;TGME49_030450;TGME49_030450;TgGLEAN_4931;TgGlmHMM_3147;TgTigrScan_5031;TgTwinScan_5720;mrna.TGME49_030450A;tigr:cds.TGME49_030450A	bifunctional GMP synthase/glutamine amidotransferase protein
TGME49_230460	N/A	Previous IDs: 1933.t000843;1933.t000843;1933.t000843;1933.t000843;44.m02598;TGME49_030460;TGME49_030460;TGME49_030460;TGME49_030460;TgGLEAN_4817;TgGlmHMM_3148;TgTigrScan_5032;TgTwinScan_5721;mrna.TGME49_030460A;tigr:cds.TGME49_030460A	Dpy-30 motif protein
TGME49_230470	N/A	Previous IDs: 1933.t000842;1933.t000842;1933.t000842;1933.t000842;44.m02599;TGME49_030470;TGME49_030470;TGME49_030470;TGME49_030470;TgGLEAN_4932;TgGlmHMM_3149;TgTigrScan_5033;mrna.TGME49_030470A;tigr:cds.TGME49_030470A	rhoptry kinase family protein ROP46, putative
TGME49_230480	N/A	Previous IDs: 1933.t000841;1933.t000841;1933.t000841;1933.t000841;44.m02600;TGME49_030480;TGME49_030480;TGME49_030480;TGME49_030480;TgGLEAN_4933;TgGlmHMM_3150;TgTigrScan_5034;TgTwinScan_5722;mrna.TGME49_030480A;tigr:cds.TGME49_030480A	hypothetical protein
TGME49_230490	N/A	Previous IDs: 1933.t000840;1933.t000840;1933.t000840;1933.t000840;44.m02601;TGME49_030490;TGME49_030490;TGME49_030490;TGME49_030490;TgGLEAN_4934;TgGlmHMM_3151;TgTigrScan_5035;TgTwinScan_5723;mrna.TGME49_030490A;tigr:cds.TGME49_030490A	phosphatidylinositol-4-phosphate 5-kinase
TGME49_230500	N/A	Previous IDs: 1933.t000839;1933.t000839;1933.t000839;1933.t000839;44.m00024;44.m02601;TGME49_030500;TGME49_030500;TGME49_030500;TGME49_030500;TgGLEAN_4935;TgGlmHMM_3151;TgTigrScan_5035;TgTwinScan_5724;mrna.TGME49_030500A;tigr:cds.TGME49_030500A	hypothetical protein
TGME49_230510	N/A	Previous IDs: 1933.t000838;1933.t000838;1933.t000838;1933.t000838;44.m02603;TGME49_030510;TGME49_030510;TGME49_030510;TGME49_030510;TgGLEAN_4816;TgGlmHMM_3152;TgTigrScan_5036;TgTwinScan_5725;mrna.TGME49_030510A;tigr:cds.TGME49_030510A	hypothetical protein
TGME49_230520	N/A	Previous IDs: 1933.t000837;1933.t000837;1933.t000837;1933.t000837;44.m02604;TGME49_030520;TGME49_030520;TGME49_030520;TGME49_030520;TgGLEAN_4936;TgGlmHMM_3153;TgTigrScan_5037;TgTwinScan_5726;mrna.TGME49_030520A;tigr:cds.TGME49_030520A	cyclophilin 1, putative
TGME49_230535	N/A	Previous IDs: 1933.t000835;1933.t000835;1933.t000835;1933.t000835;44.m00025;44.m04676;TGME49_030530;TGME49_030530;TGME49_030530;TGME49_030530;TGME49_030540;TGME49_030540;TGME49_030540;TGME49_030540;TgGlmHMM_3154;mrna.TGME49_030530A;mrna.TGME49_030540A;tigr:cds.TGME49_030530A;tigr:cds.TGME49_030540A	hypothetical protein
TGME49_230555	N/A	Previous IDs: 1933.t000834;1933.t000834;1933.t000834;1933.t000834;44.m02605;44.m05935;TGME49_030550;TGME49_030550;TGME49_030550;TGME49_030550;TGME49_030560;TGME49_030560;TGME49_030560;TGME49_030560;TgGLEAN_4814;TgGLEAN_4815;TgGlmHMM_3154;TgTigrScan_5038;TgTwinScan_5727;TgTwinScan_5728;mrna.TGME49_030550A;mrna.TGME49_030560A;tigr:cds.TGME49_030550A;tigr:cds.TGME49_030560A	adenylate cyclase alpha 3
TGME49_230570	N/A	Previous IDs: 1933.t000833;1933.t000833;1933.t000833;1933.t000833;44.m02606;TGME49_030570;TGME49_030570;TGME49_030570;TGME49_030570;TgGLEAN_4813;TgGlmHMM_3154;TgTigrScan_5039;TgTwinScan_5729;mrna.TGME49_030570A;tigr:cds.TGME49_030570A	transporter, major facilitator family protein
TGME49_230580	N/A	Previous IDs: 1933.t000832;1933.t000832;1933.t000832;1933.t000832;44.m02607;TGME49_030580;TGME49_030580;TGME49_030580;TGME49_030580;TgGLEAN_4812;TgGlmHMM_3155;TgTigrScan_5041;TgTwinScan_5730;mrna.TGME49_030580A;tigr:cds.TGME49_030580A	hypothetical protein
TGME49_230590	N/A	Previous IDs: 1933.t000831;1933.t000831;1933.t000831;1933.t000831;44.m05939;TGME49_030590;TGME49_030590;TGME49_030590;TGME49_030590;TgGLEAN_4937;TgGlmHMM_3156;TgTigrScan_5042;TgTwinScan_5731;mrna.TGME49_030590A;tigr:cds.TGME49_030590A	chitobiosyldiphosphodolichol beta-mannosyltransferase
TGME49_230610	TMEM222	Previous IDs: 1933.t000827;1933.t000827;1933.t000827;1933.t000827;TGME49_030610;TGME49_030610;TGME49_030610;TGME49_030610;TgGLEAN_4811;TgTigrScan_5046;TgTwinScan_5734;mrna.TGME49_030610A;tigr:cds.TGME49_030610A	transmembrane protein TMEM222
TGME49_230630	N/A	Previous IDs: 1933.t000826;1933.t000826;1933.t000826;1933.t000826;44.m02609;TGME49_030630;TGME49_030630;TGME49_030630;TGME49_030630;TgGLEAN_4942;TgGlmHMM_3157;TgTigrScan_5048;TgTwinScan_5735;mrna.TGME49_030630A;tigr:cds.TGME49_030630A	hypothetical protein
TGME49_230640	N/A	Previous IDs: 1933.t000825;1933.t000825;1933.t000825;1933.t000825;44.m02610;TGME49_030640;TGME49_030640;TGME49_030640;TGME49_030640;TgTigrScan_5049;mrna.TGME49_030640A;tigr:cds.TGME49_030640A	hypothetical protein
TGME49_230650	N/A	Previous IDs: 1933.t000824;1933.t000824;1933.t000824;1933.t000824;44.m02611;TGME49_030650;TGME49_030650;TGME49_030650;TGME49_030650;TgGLEAN_4943;TgGlmHMM_3157;TgTigrScan_5050;TgTwinScan_5736;mrna.TGME49_030650A;tigr:cds.TGME49_030650A	DUF2362 domain-containing protein
TGME49_230690	LIPIN	Previous IDs: 1933.t000819;1933.t000819;1933.t000819;1933.t000819;44.m02613;TGME49_030690;TGME49_030690;TGME49_030690;TGME49_030690;TgGLEAN_4805;TgGlmHMM_3160;TgTigrScan_5055;TgTwinScan_5742;mrna.TGME49_030690A;tigr:cds.TGME49_030690A	phosphatidate phosphatase LIPIN
