Gene ID	EC numbers
TGME49_297643	N/A
TGME49_297647	N/A
TGME49_297650	3.1.3.2 (Acid phosphatase)
TGME49_297680	N/A
TGME49_297690	N/A
TGME49_297700	N/A
TGME49_297710	N/A
TGME49_297720	2.4.1.15 (Alpha,alpha-trehalose-phosphate synthase (UDP-forming));3.1.3.12 (Trehalose-phosphatase)
TGME49_297725	N/A
TGME49_297730	N/A
TGME49_297745	N/A
TGME49_297760	N/A
TGME49_297770	N/A
TGME49_297780	N/A
TGME49_297780	N/A
TGME49_297790	N/A
TGME49_297800	N/A
TGME49_297810	N/A
TGME49_297820	N/A
TGME49_297830	N/A
TGME49_297840	N/A
TGME49_297845	N/A
TGME49_297850	2.6.1.42 (Branched-chain-amino-acid transaminase)
TGME49_297870	N/A
TGME49_297880	N/A
TGME49_297890	N/A
TGME49_297900	N/A
TGME49_297910	N/A
TGME49_297920	N/A
TGME49_297925	N/A
TGME49_297940	N/A
TGME49_297950	N/A
TGME49_297960	N/A
TGME49_297970	3.4.11.21 (Aspartyl aminopeptidase)
TGME49_297980	N/A
TGME49_297990	N/A
TGME49_298000	N/A
TGME49_298010	N/A
TGME49_298020	N/A
TGME49_298030	N/A
TGME49_298040	N/A
TGME49_298050	N/A
TGME49_298060	N/A
TGME49_298070	N/A
TGME49_298080	N/A
TGME49_298090	N/A
TGME49_298590	N/A
TGME49_298600	N/A
TGME49_298610	N/A
TGME49_298630	N/A
TGME49_298820	N/A
TGME49_298830	N/A
TGME49_298840	N/A
TGME49_298960	N/A
TGME49_298970	N/A
TGME49_298980	N/A
TGME49_298990	1.18.1.2 (Ferredoxin--NADP(+) reductase)
TGME49_299000	N/A
TGME49_299010	N/A
TGME49_299015	N/A
TGME49_299020	N/A
TGME49_299030	N/A
TGME49_299040	2.4.1.198 (Phosphatidylinositol N-acetylglucosaminyltransferase)
TGME49_299050	N/A
TGME49_299060	N/A
TGME49_299070	2.7.1.40 (Pyruvate kinase)
TGME49_299080	N/A
TGME49_299100	N/A
TGME49_299110	N/A
TGME49_299130	N/A
TGME49_299150	N/A
TGME49_299160	N/A
TGME49_299168	3.6.4.3 (Transferred entry: 5.6.1.1)
TGME49_299172	N/A
TGME49_299180	N/A
TGME49_299190	N/A
TGME49_299200	N/A
TGME49_299210	6.3.4.2 (CTP synthase (glutamine hydrolyzing))
TGME49_299220	N/A
TGME49_299230	N/A
TGME49_299240	N/A
TGME49_299250	N/A
TGME49_299260	N/A
TGME49_299270	N/A
TGME49_299570	N/A
TGME49_299670	N/A
TGME49_299780	N/A
TGME49_299790	N/A
TGME49_299800	N/A
TGME49_299810	6.1.1.16 (Cysteine--tRNA ligase)
TGME49_299820	N/A
TGME49_299825	N/A
TGME49_299900	N/A
TGME49_299970	N/A
TGME49_299980	N/A
TGME49_299990	N/A
TGME49_299995	N/A
TGME49_300000	N/A
TGME49_300010	N/A
TGME49_300020	3.6.4.3 (Transferred entry: 5.6.1.1)
TGME49_300030	N/A
TGME49_300040	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)
TGME49_300048	N/A
TGME49_300052	N/A
TGME49_300055	N/A
TGME49_300060	N/A
TGME49_300070	N/A
TGME49_300090	N/A
TGME49_300100	N/A
TGME49_300110	N/A
TGME49_300120	2.8.1.7 (Cysteine desulfurase)
TGME49_300130	N/A
TGME49_300140	2.5.1.18 (Glutathione transferase)
TGME49_300150	N/A
TGME49_300160	N/A
TGME49_300180	N/A
TGME49_300190	N/A
TGME49_300200	N/A
TGME49_300220	N/A
TGME49_300230	N/A
TGME49_300240	N/A
TGME49_300250	N/A
TGME49_300260	6.1.1.3 (Threonine--tRNA ligase)
TGME49_300270	N/A
TGME49_300280	N/A
TGME49_300290	N/A
TGME49_300300	N/A
TGME49_300310	3.6.4.3 (Transferred entry: 5.6.1.1)
TGME49_300320	2.1.1.182 (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase)
TGME49_300330	N/A
TGME49_300340	3.1.13.4 (Poly(A)-specific ribonuclease)
TGME49_300350	2.8.1.7 (Cysteine desulfurase)
TGME49_300360	N/A
TGME49_300370	N/A
TGME49_300380	N/A
TGME49_300601	N/A
TGME49_300604	N/A
TGME49_300606	N/A
TGME49_300608	N/A
TGME49_300611	N/A
TGME49_300612	N/A
TGME49_300613	N/A
TGME49_300615	N/A
TGME49_300618	N/A
TGME49_300621	N/A
TGME49_300631	N/A
TGME49_300641	N/A
TGME49_300650	N/A
TGME49_300660	N/A
TGME49_300680	N/A
TGME49_300690	N/A
TGME49_300700	N/A
TGME49_300780	N/A
TGME49_300790	N/A
TGME49_300980	N/A
TGME49_300990	N/A
TGME49_301000	N/A
TGME49_301010	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_301120	2.3.1.9 (Acetyl-CoA C-acetyltransferase)
TGME49_301130	N/A
TGME49_301140	N/A
TGME49_301150	N/A
TGME49_301160	N/A
TGME49_301170	N/A
TGME49_301180	N/A
TGME49_301210	1.6.1.2 (NAD(P)(+) transhydrogenase (Re/Si-specific))
TGME49_301216	3.1.13.4 (Poly(A)-specific ribonuclease)
TGME49_301222	N/A
TGME49_301240	N/A
TGME49_301250	N/A
TGME49_301260	N/A
TGME49_301270	2.7.11.25 (Mitogen-activated protein kinase kinase kinase)
TGME49_301290	N/A
TGME49_301300	N/A
TGME49_301310	N/A
TGME49_301330	N/A
TGME49_301340	N/A
TGME49_301350	N/A
TGME49_301360	N/A
TGME49_301370	N/A
TGME49_301380	N/A
TGME49_301390	N/A
TGME49_301400	N/A
TGME49_301410	N/A
TGME49_301415	N/A
TGME49_301420	N/A
TGME49_301430	N/A
TGME49_301440	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_301450	N/A
TGME49_301460	N/A
TGME49_301470	N/A
TGME49_301480	N/A
TGME49_301690	N/A
TGME49_301890	N/A
TGME49_301996	N/A
TGME49_301998	N/A
TGME49_302000	N/A
TGME49_302003	N/A
TGME49_302005	N/A
TGME49_302007	N/A
TGME49_302009	N/A
TGME49_302050	N/A
TGME49_302053	N/A
TGME49_302055	N/A
TGME49_302057	N/A
TGME49_302060	N/A
TGME49_302150	3.6.1.3 (Adenosinetriphosphatase)
TGME49_302450	N/A
TGME49_303050	2.1.1.43 (Transferred entry: 2.1.1.354)
TGME49_303450	N/A
TGME49_304450	N/A
TGME49_304460	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)
TGME49_304470	1.1.1.102 (3-dehydrosphinganine reductase)
TGME49_304480	1.3.99.5 (3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor))
TGME49_304490	N/A
TGME49_304500	N/A
TGME49_304520	N/A
TGME49_304630	N/A
TGME49_304640	N/A
TGME49_304650	2.7.4.24 (Diphosphoinositol-pentakisphosphate kinase)
TGME49_304660	5.3.99.3 (Prostaglandin-E synthase)
TGME49_304670	N/A
TGME49_304680	N/A
TGME49_304690	N/A
TGME49_304700	N/A
TGME49_304710	N/A
TGME49_304720	N/A
TGME49_304730	N/A
TGME49_304740	2.7.10.2 (Non-specific protein-tyrosine kinase)
TGME49_304750	N/A
TGME49_304755	N/A
TGME49_304760	N/A
TGME49_304770	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)
TGME49_304870	N/A
TGME49_304880	N/A
TGME49_304890	N/A
TGME49_304900	N/A
TGME49_304910	N/A
TGME49_304970	2.7.11.23 ([RNA-polymerase]-subunit kinase)
TGME49_304980	N/A
TGME49_304990	N/A
TGME49_305000	N/A
TGME49_305010	N/A
TGME49_305020	N/A
TGME49_305030	2.7.1.15 (Ribokinase)
TGME49_305040	N/A
TGME49_305050	N/A
TGME49_305060	N/A
TGME49_305070	N/A
TGME49_305080	N/A
TGME49_305090	N/A
TGME49_305100	N/A
TGME49_305110	N/A
TGME49_305120	N/A
TGME49_305140	3.1.1.3 (Triacylglycerol lipase)
TGME49_305150	N/A
TGME49_305160	N/A
TGME49_305170	N/A
TGME49_305180	N/A
TGME49_305190	N/A
TGME49_305200	N/A
TGME49_305220	N/A
TGME49_305230	N/A
TGME49_305240	N/A
TGME49_305250	N/A
TGME49_305260	3.1.1.5 (Lysophospholipase)
TGME49_305270	N/A
TGME49_305280	N/A
TGME49_305290	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_305310	N/A
TGME49_305320	2.7.7.50 (mRNA guanylyltransferase)
TGME49_305330	N/A
TGME49_305340	N/A
TGME49_305450	N/A
TGME49_305455	N/A
TGME49_305460	3.4.11.18 (Methionyl aminopeptidase)
TGME49_305470	N/A
TGME49_305480	2.3.1.48 (Histone acetyltransferase)
TGME49_305485	N/A
TGME49_305490	N/A
TGME49_305498	N/A
TGME49_305505	N/A
TGME49_305510	N/A
TGME49_305520	N/A
TGME49_305530	N/A
TGME49_305540	N/A
TGME49_305560	N/A
TGME49_305570	N/A
TGME49_305580	N/A
TGME49_305590	3.6.3.44 (Transferred entry: 7.6.2.2);3.6.3.49 (Transferred entry: 5.6.1.6)
TGME49_305600	N/A
TGME49_305610	N/A
TGME49_305620	N/A
TGME49_305630	N/A
TGME49_305635	N/A
TGME49_305640	N/A
TGME49_305750	N/A
TGME49_305760	N/A
TGME49_305770	N/A
TGME49_305780	N/A
TGME49_305790	N/A
TGME49_305800	4.2.3.12 (6-pyruvoyltetrahydropterin synthase)
TGME49_305810	N/A
TGME49_305820	N/A
TGME49_305830	N/A
TGME49_305840	2.7.7.18 (Nicotinate-nucleotide adenylyltransferase)
TGME49_305850	N/A
TGME49_305860	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_305870	2.4.99.18 (Dolichyl-diphosphooligosaccharide--protein glycotransferase)
TGME49_305890	N/A
TGME49_305900	N/A
TGME49_305910	2.8.1.2 (3-mercaptopyruvate sulfurtransferase)
TGME49_305920	4.2.99.18 (DNA-(apurinic or apyrimidinic site) lyase)
TGME49_305930	N/A
TGME49_305940	5.2.1.8 (Peptidylprolyl isomerase)
TGME49_305950	N/A
TGME49_305980	1.8.1.4 (Dihydrolipoyl dehydrogenase)
TGME49_306000	N/A
TGME49_306010	N/A
TGME49_306020	N/A
TGME49_306030	N/A
TGME49_306035	N/A
TGME49_306040	N/A
TGME49_306050	N/A
TGME49_306060	N/A
TGME49_306070	N/A
TGME49_306080	N/A
TGME49_306190	N/A
TGME49_306195	N/A
TGME49_306210	N/A
TGME49_306220	N/A
TGME49_306230	N/A
TGME49_306250	N/A
TGME49_306260	2.7.7.60 (2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase)
TGME49_306270	N/A
TGME49_306280	N/A
TGME49_306290	2.7.7.48 (RNA-directed RNA polymerase);2.7.7.6 (DNA-directed RNA polymerase)
TGME49_306300	N/A
TGME49_306310	N/A
TGME49_306320	N/A
TGME49_306330	3.1.1.5 (Lysophospholipase)
TGME49_306334	N/A
TGME49_306350	N/A
TGME49_306380	N/A
TGME49_306390	1.9.3.1 (Transferred entry: 7.1.1.9)
TGME49_306400	N/A
TGME49_306410	N/A
TGME49_306430	N/A
TGME49_306440	N/A
TGME49_306450	1.1.1.184 (Carbonyl reductase (NADPH))
TGME49_306455	N/A
TGME49_306460	2.3.1.48 (Histone acetyltransferase)
TGME49_306470	2.1.1.100 (Protein-S-isoprenylcysteine O-methyltransferase)
TGME49_306480	2.7.11.17 (Calcium/calmodulin-dependent protein kinase);2.7.11.19 (Phosphorylase kinase)
TGME49_306490	N/A
TGME49_306500	N/A
TGME49_306510	N/A
TGME49_306520	N/A
TGME49_306530	N/A
TGME49_306540	2.7.1.82 (Ethanolamine kinase)
TGME49_306550	2.7.1.148 (4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase)
TGME49_306560	N/A
TGME49_306590	N/A
TGME49_306600	N/A
TGME49_306610	N/A
TGME49_306620	N/A
TGME49_306630	2.1.1.220 (tRNA (adenine(58)-N(1))-methyltransferase)
TGME49_306640	N/A
TGME49_306650	N/A
TGME49_306660	N/A
TGME49_306670	N/A
TGME49_306680	N/A
TGME49_306688	N/A
TGME49_306692	N/A
TGME49_306700	N/A
TGME49_306710	N/A
TGME49_306720	N/A
TGME49_306730	N/A
TGME49_306860	N/A
TGME49_306870	N/A
TGME49_306880	N/A
TGME49_306890	N/A
TGME49_306895	N/A
TGME49_306900	2.1.1.- (Methyltransferases.)
TGME49_306910	N/A
TGME49_306920	N/A
TGME49_306930	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_306950	N/A
TGME49_306960	6.1.1.20 (Phenylalanine--tRNA ligase)
TGME49_306970	2.7.4.9 (dTMP kinase)
TGME49_306980	N/A
TGME49_307000	N/A
TGME49_307010	N/A
TGME49_307015	N/A
TGME49_307020	N/A
TGME49_307030	2.4.2.1 (Purine-nucleoside phosphorylase);2.4.2.3 (Uridine phosphorylase)
TGME49_307040	2.4.2.1 (Purine-nucleoside phosphorylase);4.2.3.4 (3-dehydroquinate synthase)
TGME49_307045	N/A
TGME49_307050	N/A
TGME49_307060	N/A
TGME49_307070	N/A
TGME49_307080	N/A
TGME49_307090	N/A
TGME49_307260	N/A
TGME49_307270	N/A
TGME49_307450	N/A
TGME49_307460	N/A
TGME49_307470	N/A
TGME49_307480	N/A
TGME49_307570	1.1.1.8 (Glycerol-3-phosphate dehydrogenase (NAD(+)))
TGME49_307575	N/A
TGME49_307580	N/A
TGME49_307603	2.7.4.3 (Adenylate kinase)
TGME49_307605	N/A
TGME49_307610	N/A
TGME49_307640	2.7.11.25 (Mitogen-activated protein kinase kinase kinase)
TGME49_307650	N/A
TGME49_307750	N/A
TGME49_307760	6.3.2.25 (Tubulin--tyrosine ligase)
TGME49_307770	2.7.1.33 (Pantothenate kinase)
TGME49_307800	3.6.1.5 (Apyrase)
TGME49_307810	N/A
TGME49_307815	N/A
TGME49_307820	N/A
TGME49_307830	N/A
TGME49_307840	N/A
TGME49_307850	1.1.1.44 (Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating))
TGME49_307860	N/A
TGME49_307980	N/A
TGME49_307990	N/A
TGME49_308000	N/A
TGME49_308010	N/A
TGME49_308020	N/A
TGME49_308030	N/A
TGME49_308040	N/A
TGME49_308050	N/A
TGME49_308060	N/A
TGME49_308070	N/A
TGME49_308075	N/A
TGME49_308090	N/A
TGME49_308093	N/A
TGME49_308096	N/A
TGME49_308580	3.4.21.53 (Endopeptidase La)
TGME49_308590	3.1.2.15 (Deleted entry)
TGME49_308810	3.4.21.72 (IgA-specific serine endopeptidase)
TGME49_308820	N/A
TGME49_308830	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_308840	N/A
TGME49_308850	N/A
TGME49_308860	N/A
TGME49_308870	N/A
TGME49_308880	2.7.7.7 (DNA-directed DNA polymerase)
TGME49_308890	N/A
TGME49_308900	N/A
TGME49_308910	N/A
TGME49_308920	N/A
TGME49_308930	N/A
TGME49_308940	N/A
TGME49_308945	N/A
TGME49_308950	N/A
TGME49_308960	3.6.4.6 (Vesicle-fusing ATPase)
TGME49_308965	N/A
TGME49_308970	N/A
TGME49_308980	N/A
TGME49_308990	N/A
TGME49_309000	N/A
TGME49_309010	N/A
TGME49_309020	N/A
TGME49_309025	N/A
TGME49_309030	N/A
TGME49_309040	N/A
TGME49_309050	N/A
TGME49_309060	N/A
TGME49_309070	N/A
TGME49_309080	N/A
TGME49_309090	N/A
TGME49_309095	N/A
TGME49_309100	N/A
TGME49_309110	N/A
TGME49_309120	N/A
TGME49_309130	N/A
TGME49_309140	N/A
TGME49_309150	N/A
TGME49_309160	3.4.24.13 (IgA-specific metalloendopeptidase)
TGME49_309170	N/A
TGME49_309185	N/A
TGME49_309190	N/A
TGME49_309200	N/A
TGME49_309210	1.11.1.7 (Peroxidase)
TGME49_309220	N/A
TGME49_309230	N/A
TGME49_309240	N/A
TGME49_309250	N/A
TGME49_309265	1.3.1.33 (Protochlorophyllide reductase)
TGME49_309280	N/A
TGME49_309290	N/A
TGME49_309300	N/A
TGME49_309330	N/A
TGME49_309352	N/A
TGME49_309360	N/A
TGME49_309370	N/A
TGME49_309380	N/A
TGME49_309390	N/A
TGME49_309400	N/A
TGME49_309405	N/A
TGME49_309410	N/A
TGME49_309420	N/A
TGME49_309550	N/A
TGME49_309560	N/A
TGME49_309570	N/A
TGME49_309580	N/A
TGME49_309590	N/A
TGME49_309600	N/A
TGME49_309610	N/A
TGME49_309720	N/A
TGME49_309730	1.8.1.7 (Glutathione-disulfide reductase)
TGME49_309740	N/A
TGME49_309752	6.2.1.5 (Succinate--CoA ligase (ADP-forming))
TGME49_309760	N/A
TGME49_309770	N/A
TGME49_309780	N/A
TGME49_309790	N/A
TGME49_309800	N/A
TGME49_309810	N/A
TGME49_309820	N/A
TGME49_309830	N/A
TGME49_309835	N/A
TGME49_309840	N/A
TGME49_309850	N/A
TGME49_309860	N/A
TGME49_309870	N/A
TGME49_309880	N/A
TGME49_309885	N/A
TGME49_309890	N/A
TGME49_309910	N/A
TGME49_309920	N/A
TGME49_309930	3.2.1.22 (Alpha-galactosidase)
TGME49_309940	2.7.8.- (Transferases for other substituted phosphate groups.)
TGME49_309950	N/A
TGME49_309960	N/A
TGME49_309980	N/A
TGME49_309990	N/A
TGME49_310000	N/A
TGME49_310010	N/A
TGME49_310030	N/A
TGME49_310030	N/A
TGME49_310040	N/A
TGME49_310045	N/A
TGME49_310050	N/A
TGME49_310055	N/A
TGME49_310060	N/A
TGME49_310070	N/A
TGME49_310080	6.2.1.3 (Long-chain-fatty-acid--CoA ligase)
TGME49_310090	N/A
TGME49_310100	2.4.1.- (Hexosyltransferases.)
TGME49_310110	N/A
TGME49_310118	N/A
TGME49_310130	N/A
TGME49_310140	N/A
TGME49_310150	6.2.1.3 (Long-chain-fatty-acid--CoA ligase)
TGME49_310160	N/A
TGME49_310170	N/A
TGME49_310173	N/A
TGME49_310177	N/A
TGME49_310180	N/A
TGME49_310190	N/A
TGME49_310200	N/A
TGME49_310210	N/A
TGME49_310215	N/A
TGME49_310220	N/A
TGME49_310235	N/A
TGME49_310240	N/A
TGME49_310250	N/A
TGME49_310260	N/A
TGME49_310270	N/A
TGME49_310275	N/A
TGME49_310280	2.7.7.14 (Ethanolamine-phosphate cytidylyltransferase)
TGME49_310290	N/A
TGME49_310300	N/A
TGME49_310310	N/A
TGME49_310320	N/A
TGME49_310330	N/A
TGME49_310340	N/A
TGME49_310350	N/A
TGME49_310360	N/A
TGME49_310370	N/A
TGME49_310380	N/A
TGME49_310390	N/A
TGME49_310400	2.4.1.186 (Glycogenin glucosyltransferase)
TGME49_310410	N/A
TGME49_310420	N/A
TGME49_310430	N/A
TGME49_310440	2.1.1.43 (Transferred entry: 2.1.1.354)
TGME49_310450	N/A
TGME49_310455	N/A
TGME49_310460	N/A
TGME49_310470	1.9.3.1 (Transferred entry: 7.1.1.9)
TGME49_310480	N/A
TGME49_310490	N/A
TGME49_310500	N/A
TGME49_310510	N/A
TGME49_310515	N/A
TGME49_310520	3.1.4.17 (3',5'-cyclic-nucleotide phosphodiesterase)
TGME49_310530	N/A
TGME49_310560	N/A
TGME49_310570	N/A
TGME49_310580	N/A
TGME49_310590	N/A
TGME49_310600	N/A
TGME49_310610	N/A
TGME49_310620	N/A
TGME49_310630	N/A
TGME49_310640	2.4.2.1 (Purine-nucleoside phosphorylase)
TGME49_310650	N/A
TGME49_310660	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_310670	2.4.1.1 (Glycogen phosphorylase)
TGME49_310680	2.6.1.9 (Histidinol-phosphate transaminase)
TGME49_310690	N/A
TGME49_310700	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_310710	N/A
TGME49_310720	N/A
TGME49_310730	N/A
TGME49_310740	N/A
TGME49_310750	N/A
TGME49_310760	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_310770	N/A
TGME49_310780	N/A
TGME49_310790	N/A
TGME49_310802	N/A
TGME49_310810	3.6.1.5 (Apyrase)
TGME49_310820	N/A
TGME49_310830	4.2.1.17 (Enoyl-CoA hydratase)
TGME49_310840	N/A
TGME49_310850	N/A
TGME49_310860	2.3.1.48 (Histone acetyltransferase)
TGME49_310870	N/A
TGME49_310875	N/A
TGME49_310880	N/A
TGME49_310900	N/A
TGME49_310910	N/A
TGME49_310930	N/A
TGME49_310940	N/A
TGME49_310950	N/A
TGME49_310960	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_310970	N/A
TGME49_310990	N/A
TGME49_311000	N/A
TGME49_311010	N/A
TGME49_311020	N/A
TGME49_311030	N/A
TGME49_311040	N/A
TGME49_311050	N/A
TGME49_311060	3.1.4.17 (3',5'-cyclic-nucleotide phosphodiesterase)
TGME49_311070	N/A
TGME49_311075	N/A
TGME49_311080	N/A
TGME49_311090	3.1.2.15 (Deleted entry)
TGME49_311100	N/A
TGME49_311110	N/A
TGME49_311140	N/A
TGME49_311150	N/A
TGME49_311155	N/A
TGME49_311160	N/A
TGME49_311170	N/A
TGME49_311180	N/A
TGME49_311190	N/A
TGME49_311200	N/A
TGME49_311210	N/A
TGME49_311220	N/A
TGME49_311230	N/A
TGME49_311240	N/A
TGME49_311250	N/A
TGME49_311260	N/A
TGME49_311290	4.2.1.- (Hydro-lyases.)
TGME49_311300	2.7.11.12 (cGMP-dependent protein kinase)
TGME49_311310	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_311320	N/A
TGME49_311335	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_311360	N/A
TGME49_311360	N/A
TGME49_311370	1.2.1.27 (Methylmalonate-semialdehyde dehydrogenase (CoA acylating))
TGME49_311375	N/A
TGME49_311380	N/A
TGME49_311390	2.1.1.221 (tRNA (guanine(9)-N(1))-methyltransferase)
TGME49_311400	N/A
TGME49_311410	N/A
TGME49_311420	N/A
TGME49_311425	N/A
TGME49_311430	N/A
TGME49_311440	N/A
TGME49_311450	N/A
TGME49_311470	N/A
TGME49_311480	N/A
TGME49_311485	N/A
TGME49_311490	N/A
TGME49_311500	N/A
TGME49_311510	2.7.11.22 (Cyclin-dependent kinase)
TGME49_311625	N/A
TGME49_311650	N/A
TGME49_311660	2.1.1.43 (Transferred entry: 2.1.1.354)
TGME49_311670	N/A
TGME49_311680	N/A
TGME49_311690	N/A
TGME49_311700	N/A
TGME49_311710	N/A
TGME49_311720	3.6.1.3 (Adenosinetriphosphatase)
TGME49_311730	N/A
TGME49_311740	N/A
TGME49_311750	N/A
TGME49_311755	N/A
TGME49_311760	N/A
TGME49_311765	N/A
TGME49_311770	N/A
TGME49_311780	1.1.1.284 (S-(hydroxymethyl)glutathione dehydrogenase)
TGME49_311790	N/A
TGME49_311800	N/A
TGME49_311810	N/A
TGME49_311815	N/A
TGME49_311820	N/A
TGME49_311830	N/A
TGME49_311840	N/A
TGME49_311850	N/A
TGME49_311860	N/A
TGME49_311870	2.3.1.48 (Histone acetyltransferase)
TGME49_311880	N/A
TGME49_311890	N/A
TGME49_311905	N/A
TGME49_311920	N/A
TGME49_312050	N/A
TGME49_312065	N/A
TGME49_312090	N/A
TGME49_312100	3.6.3.8 (Transferred entry: 7.2.2.10)
TGME49_312110	1.8.1.8 (Protein-disulfide reductase)
TGME49_312120	N/A
TGME49_312130	N/A
TGME49_312140	N/A
TGME49_312150	N/A
TGME49_312160	N/A
TGME49_312175	N/A
TGME49_312190	N/A
TGME49_312200	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_312210	N/A
TGME49_312220	N/A
TGME49_312230	5.99.1.3 (Transferred entry: 5.6.2.2)
TGME49_312240	N/A
TGME49_312245	N/A
TGME49_312250	2.7.7.6 (DNA-directed RNA polymerase)
TGME49_312260	N/A
TGME49_312270	N/A
TGME49_312280	3.6.1.15 (Nucleoside-triphosphate phosphatase)
TGME49_312300	N/A
TGME49_312310	3.6.1.3 (Adenosinetriphosphatase)
TGME49_312330	N/A
TGME49_312340	N/A
TGME49_312350	N/A
TGME49_312360	N/A
TGME49_312370	N/A
TGME49_312380	N/A
TGME49_312390	N/A
TGME49_312400	N/A
TGME49_312410	N/A
TGME49_312420	N/A
TGME49_312430	N/A
TGME49_312460	N/A
TGME49_312470	N/A
TGME49_312480	2.4.2.9 (Uracil phosphoribosyltransferase)
TGME49_312490	N/A
TGME49_312500	N/A
TGME49_312510	N/A
TGME49_312520	2.5.1.75 (tRNA dimethylallyltransferase)
TGME49_312530	N/A
TGME49_312540	N/A
TGME49_312560	N/A
TGME49_312570	2.7.11.24 (Mitogen-activated protein kinase);2.7.11.26 ([Tau protein] kinase)
TGME49_312580	N/A
TGME49_312590	N/A
TGME49_312600	N/A
TGME49_312618	N/A
TGME49_312622	N/A
TGME49_312630	N/A
TGME49_312635	N/A
TGME49_312640	N/A
TGME49_312650	N/A
TGME49_312660	N/A
TGME49_312670	N/A
TGME49_312680	N/A
TGME49_312690	N/A
TGME49_312700	N/A
TGME49_312820	N/A
TGME49_312830	N/A
TGME49_312840	N/A
TGME49_312850	N/A
TGME49_312860	N/A
TGME49_312875	N/A
TGME49_312905	N/A
TGME49_312930	4.4.1.1 (Cystathionine gamma-lyase)
TGME49_312940	N/A
TGME49_312950	N/A
TGME49_312960	N/A
TGME49_312970	N/A
TGME49_312980	N/A
TGME49_312990	N/A
TGME49_313000	N/A
TGME49_313010	N/A
TGME49_313020	N/A
TGME49_313025	N/A
TGME49_313030	N/A
TGME49_313040	N/A
TGME49_313050	1.1.1.100 (3-oxoacyl-[acyl-carrier-protein] reductase)
TGME49_313055	N/A
TGME49_313060	N/A
TGME49_313070	N/A
TGME49_313080	N/A
TGME49_313100	N/A
TGME49_313110	N/A
TGME49_313120	2.7.7.6 (DNA-directed RNA polymerase)
TGME49_313130	N/A
TGME49_313140	1.1.1.42 (Isocitrate dehydrogenase (NADP(+)))
TGME49_313150	N/A
TGME49_313160	N/A
TGME49_313170	N/A
TGME49_313180	2.7.12.1 (Dual-specificity kinase)
TGME49_313190	N/A
TGME49_313200	N/A
TGME49_313210	N/A
TGME49_313220	N/A
TGME49_313230	N/A
TGME49_313235	N/A
TGME49_313240	N/A
TGME49_313250	N/A
TGME49_313270	N/A
TGME49_313277	N/A
TGME49_313280	N/A
TGME49_313290	2.1.1.43 (Transferred entry: 2.1.1.354)
TGME49_313300	N/A
TGME49_313305	N/A
TGME49_313310	N/A
TGME49_313318	N/A
TGME49_313322	N/A
TGME49_313330	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_313340	N/A
TGME49_313350	N/A
TGME49_313360	N/A
TGME49_313370	N/A
TGME49_313380	N/A
TGME49_313385	N/A
TGME49_313390	N/A
TGME49_313400	N/A
TGME49_313410	N/A
TGME49_313418	N/A
TGME49_313422	N/A
TGME49_313430	N/A
TGME49_313440	N/A
TGME49_313445	N/A
TGME49_313450	N/A
TGME49_313460	N/A
TGME49_313470	4.2.99.18 (DNA-(apurinic or apyrimidinic site) lyase)
TGME49_313475	N/A
TGME49_313480	N/A
TGME49_313495	N/A
TGME49_313520	N/A
TGME49_313530	N/A
TGME49_313540	N/A
TGME49_313550	N/A
TGME49_313560	N/A
TGME49_313570	N/A
TGME49_313580	N/A
TGME49_313590	N/A
TGME49_313600	3.1.1.32 (Phospholipase A(1))
TGME49_313630	N/A
TGME49_313640	N/A
TGME49_313650	N/A
TGME49_313660	N/A
TGME49_313665	N/A
TGME49_313670	N/A
TGME49_313677	N/A
TGME49_313680	N/A
TGME49_313690	N/A
TGME49_313700	N/A
TGME49_313710	N/A
TGME49_313725	N/A
TGME49_313740	N/A
TGME49_313750	N/A
TGME49_313760	N/A
TGME49_313770	N/A
TGME49_313775	N/A
TGME49_313780	N/A
TGME49_313790	N/A
TGME49_313800	N/A
TGME49_313810	N/A
