organism,strategy,settings,metric,runs,conclusive,pass_rate,observed,observed_low,observed_high,chance,skill,skill_low,skill_high,seconds
Pf,trait_regression,"{""model"": ""ridge"", ""own_kind"": ""leave out"", ""target"": ""mean_plddt""}",rank correlation of predicted and hidden values,5,5,1.0,0.8266570189934406,0.8077529407469802,0.8455610972399009,0.0,0.8266570189934406,0.8077529407469802,0.8455610972399009,0.078
Pf,trait_regression,"{""model"": ""ridge"", ""own_kind"": ""leave out"", ""target"": ""piggybac_mis""}",rank correlation of predicted and hidden values,5,5,1.0,0.42440815113688624,0.4070137218717571,0.44180258040201537,0.0,0.42440815113688624,0.4070137218717571,0.44180258040201537,0.23000000000000004
Pf,triangulation,"{""min_agree"": 1, ""target"": ""is_exported""}",precision of calls on hidden genes,5,5,0.0,0.9303496503496504,0.8807061693969963,0.9799931313023046,0.9547412587412587,-0.5075042976799052,-1.4403448897380042,0.42533629437819387,7.024000000000001
Pf,triangulation,"{""min_agree"": 1, ""target"": ""pb_transferred_phenotype""}",precision of calls on hidden genes,5,5,1.0,0.6506578947368421,0.6342819638705638,0.6670338256031204,0.43822368421052627,0.3778522442427972,0.35049444243918304,0.4052100460464113,4.340000000000001
Pf,triangulation,"{""min_agree"": 1, ""target"": ""stage_enriched_derived""}",precision of calls on hidden genes,5,5,0.4,0.7283193277310925,0.6682825960178693,0.7883560594443157,0.6463193277310925,0.2337429449315398,0.10081695737147589,0.3666689324916037,1.818
Pf,triangulation,"{""min_agree"": 2, ""target"": ""is_exported""}",precision of calls on hidden genes,5,5,0.0,0.9308532805577222,0.881805523997914,0.9799010371175304,0.9546468062529889,-0.4949422163490942,-1.4171733948757805,0.42728896217759205,8.562000000000001
Pf,triangulation,"{""min_agree"": 2, ""target"": ""pb_transferred_phenotype""}",precision of calls on hidden genes,5,5,1.0,0.6668587092392447,0.6498118136328351,0.6839056048456543,0.4405737241433682,0.40422793215865677,0.3789147275829497,0.42954113673436384,4.674
Pf,triangulation,"{""min_agree"": 2, ""target"": ""stage_enriched_derived""}",precision of calls on hidden genes,5,5,1.0,0.8202256234331706,0.7567660645202373,0.8836851823461039,0.6093472574909007,0.5429014235587427,0.42498430513942576,0.6608185419780597,1.464
Pf,triangulation,"{""min_agree"": 3, ""target"": ""is_exported""}",precision of calls on hidden genes,5,5,0.0,0.9889192467653256,0.9745071234764746,1.0033313700541766,0.9557324920633639,0.7901770467094186,0.5641243313551325,1.0162297620637046,6.973999999999999
Pf,triangulation,"{""min_agree"": 3, ""target"": ""pb_transferred_phenotype""}",precision of calls on hidden genes,5,5,1.0,0.7650622630880088,0.7396591421508167,0.790465384025201,0.4718851403430285,0.5541523968427275,0.5003403192324257,0.6079644744530294,3.75
Pf,triangulation,"{""min_agree"": 3, ""target"": ""stage_enriched_derived""}",precision of calls on hidden genes,5,3,0.2,0.8454545454545456,0.5909562703285651,1.099952820580526,0.6721764346764346,0.5003383573506804,-0.45058817717257194,1.4512648918739328,1.35
Pf,understudied_first,"{""min_agree"": 1, ""target"": ""is_exported""}",precision of calls on hidden genes,5,5,0.0,0.9243230173749364,0.8663939172315687,0.9822521175183041,0.9551041675191131,-0.6643904070986856,-1.8321663444753535,0.5033855302779825,4.4399999999999995
Pf,understudied_first,"{""min_agree"": 1, ""target"": ""pb_transferred_phenotype""}",precision of calls on hidden genes,5,5,1.0,0.6520560472725894,0.6353422093994802,0.6687698851456986,0.4363744471248401,0.3822719420510462,0.3577214874919194,0.406822396610173,2.504
Pf,understudied_first,"{""min_agree"": 1, ""target"": ""stage_enriched_derived""}",precision of calls on hidden genes,5,5,0.2,0.7262452209992848,0.6526912257552644,0.7997992162433052,0.6799467009005268,0.13867111885404576,-0.08194602257387607,0.3592882602819676,0.9179999999999999
Pf,understudied_first,"{""min_agree"": 2, ""target"": ""is_exported""}",precision of calls on hidden genes,5,5,0.0,0.9246256972090043,0.8671863091808157,0.9820650852371929,0.9549710273160452,-0.6548800126279702,-1.8150971355781156,0.505337110322175,4.8740000000000006
Pf,understudied_first,"{""min_agree"": 2, ""target"": ""pb_transferred_phenotype""}",precision of calls on hidden genes,5,5,1.0,0.6670271223795423,0.6465177593322078,0.6875364854268768,0.4361298854956369,0.40920451514691614,0.38474153355561835,0.4336674967382139,2.152
Pf,understudied_first,"{""min_agree"": 2, ""target"": ""stage_enriched_derived""}",precision of calls on hidden genes,5,5,0.8,0.809057430636378,0.7630555804224528,0.8550592808503032,0.6504137251375391,0.44034867750420653,0.24681283092141867,0.6338845240869944,0.616
Pf,understudied_first,"{""min_agree"": 3, ""target"": ""is_exported""}",precision of calls on hidden genes,5,5,0.0,0.9883976797990119,0.9727217603777679,1.0040735992202559,0.9555997399188886,0.7865703953658479,0.5326574280167071,1.0404833627149888,4.942
Pf,understudied_first,"{""min_agree"": 3, ""target"": ""pb_transferred_phenotype""}",precision of calls on hidden genes,5,5,1.0,0.7596388793758806,0.7180410853529035,0.8012366733988577,0.4650349428706527,0.5502347686644853,0.4743524686644253,0.6261170686645452,2.104
Pf,understudied_first,"{""min_agree"": 3, ""target"": ""stage_enriched_derived""}",precision of calls on hidden genes,5,0,0.0,,,,,,,,0.99
Pf,unwritten_links,"{""min_layers"": 1}",AUROC of hidden pairs against random non-pairs,5,5,1.0,0.5536369008620137,0.5527147072009493,0.5545590945230781,0.4995949692321527,0.1079946931532286,0.1051729009624932,0.110816485343964,0.17
Pf,unwritten_links,"{""min_layers"": 2}",AUROC of hidden pairs against random non-pairs,5,5,1.0,0.5536369008620136,0.5527147072009492,0.554559094523078,0.49959496923215274,0.1079946931532286,0.1051729009624932,0.110816485343964,0.10000000000000002
Pf,unwritten_links,"{""min_layers"": 3}",AUROC of hidden pairs against random non-pairs,5,5,1.0,0.5536369008620137,0.5527147072009493,0.5545590945230781,0.4995949692321527,0.1079946931532286,0.1051729009624932,0.110816485343964,0.10400000000000001
Tg,attention_correction,"{""target"": ""compartment"", ""top"": 1000}",share of the top 1000 corrected pairs sharing a compartment label,5,5,1.0,0.575,0.575,0.575,0.39014,0.30310101310164816,0.2982205022608608,0.30798152394243555,0.05800000000000001
Tg,attention_correction,"{""target"": ""compartment"", ""top"": 200}",share of the top 200 corrected pairs sharing a compartment label,5,5,1.0,0.75,0.75,0.75,0.39495,0.5867988038220924,0.5836847383190976,0.5899128693250871,0.032
Tg,attention_correction,"{""target"": ""compartment"", ""top"": 50}",share of the top 50 corrected pairs sharing a compartment label,5,5,1.0,0.8,0.8,0.8,0.3942,0.6698094363722669,0.6642553042304816,0.6753635685140521,0.06
Tg,attention_correction,"{""target"": ""dtm_class"", ""top"": 1000}",share of the top 1000 corrected pairs sharing a dtm_class label,5,5,0.0,0.595,0.595,0.595,0.56245,0.0743452328759853,0.06529303762635881,0.08339742812561178,0.046
Tg,attention_correction,"{""target"": ""dtm_class"", ""top"": 200}",share of the top 200 corrected pairs sharing a dtm_class label,5,5,1.0,0.63,0.63,0.63,0.56185,0.15523236021344664,0.13291547201189738,0.1775492484149959,0.034
Tg,attention_correction,"{""target"": ""dtm_class"", ""top"": 50}",share of the top 50 corrected pairs sharing a dtm_class label,5,5,0.0,0.62,0.62,0.62,0.5568000000000001,0.14177419253085546,0.10513840374616716,0.17840998131554375,0.044
Tg,attention_correction,"{""target"": ""lopit_unified"", ""top"": 1000}",share of the top 1000 corrected pairs sharing a lopit_unified label,5,5,1.0,0.735,0.735,0.735,0.57719,0.3731959990566336,0.36581392173106503,0.38057807638220215,0.046000000000000006
Tg,attention_correction,"{""target"": ""lopit_unified"", ""top"": 200}",share of the top 200 corrected pairs sharing a lopit_unified label,5,5,1.0,0.835,0.835,0.835,0.57835,0.608542594632622,0.5983986793278945,0.6186865099373494,0.01
Tg,attention_correction,"{""target"": ""lopit_unified"", ""top"": 50}",share of the top 50 corrected pairs sharing a lopit_unified label,5,5,1.0,0.8800000000000001,0.88,0.8800000000000002,0.5808,0.7136727579125922,0.7075466204270863,0.7197988953980982,0.04800000000000001
Tg,attention_correction,"{""target"": ""screen_any_phenotype"", ""top"": 1000}",share of the top 20 corrected pairs sharing a screen_any_phenotype label,5,5,0.0,0.6,0.6,0.6,0.51,0.18334181596297278,0.16048906069581093,0.20619457123013463,0.034
Tg,attention_correction,"{""target"": ""screen_any_phenotype"", ""top"": 200}",share of the top 20 corrected pairs sharing a screen_any_phenotype label,5,5,0.0,0.6,0.6,0.6,0.51,0.18334181596297278,0.16048906069581093,0.20619457123013463,0.0
Tg,attention_correction,"{""target"": ""screen_any_phenotype"", ""top"": 50}",share of the top 20 corrected pairs sharing a screen_any_phenotype label,5,5,0.0,0.6,0.6,0.6,0.51,0.18334181596297278,0.16048906069581093,0.20619457123013463,0.041999999999999996
Tg,attention_correction,"{""target"": ""stage_enriched_derived"", ""top"": 1000}",share of the top 78 corrected pairs sharing a stage_enriched_derived label,5,5,1.0,0.717948717948718,0.717948717948718,0.717948717948718,0.5694871794871795,0.34415975518862096,0.31410437926172596,0.37421513111551596,0.04
Tg,attention_correction,"{""target"": ""stage_enriched_derived"", ""top"": 200}",share of the top 78 corrected pairs sharing a stage_enriched_derived label,5,5,1.0,0.717948717948718,0.717948717948718,0.717948717948718,0.5694871794871794,0.34415975518862096,0.31410437926172596,0.37421513111551596,0.032
Tg,attention_correction,"{""target"": ""stage_enriched_derived"", ""top"": 50}",share of the top 50 corrected pairs sharing a stage_enriched_derived label,5,5,1.0,0.72,0.72,0.72,0.5748,0.3410115486392475,0.3163248416310649,0.3656982556474301,0.04
Tg,blind_battery,"{""map_from"": ""PTM""}",share of first-half findings that replicate on the second half,5,5,1.0,0.9516558441558441,0.9130201615786814,0.9902915267330069,0.05731340187590188,0.948564475636792,0.9075339579447699,0.9895949933288142,24.592000000000002
Tg,blind_battery,"{""map_from"": ""chemistry""}",share of first-half findings that replicate on the second half,5,5,1.0,0.9690057039149597,0.9520757473318536,0.9859356604980657,0.0393876069484055,0.9676437787556995,0.9496287230055378,0.9856588345058612,27.782
Tg,blind_battery,"{""map_from"": ""fitness""}",share of first-half findings that replicate on the second half,5,5,1.0,0.9468741600817074,0.8957299040835669,0.998018416079848,0.04819142073859055,0.9434895982294984,0.8871663944137483,0.9998128020452485,16.118
Tg,blind_battery,"{""map_from"": ""host effect""}",share of first-half findings that replicate on the second half,5,5,1.0,0.8651731601731601,0.7056560141478863,1.024690306198434,0.04575635234330887,0.8583198299187218,0.6917009945140731,1.0249386653233705,12.297999999999998
Tg,blind_battery,"{""map_from"": ""immunity""}",share of first-half findings that replicate on the second half,5,5,1.0,0.6606905254855565,0.3587395380752575,0.9626415128958555,0.0494575569358178,0.6419121608027155,0.3219308607406327,0.9618934608647983,31.414000000000005
Tg,blind_battery,"{""map_from"": ""localization""}",share of first-half findings that replicate on the second half,5,5,1.0,0.9644023133452189,0.9215506910748352,1.0072539356156025,0.04407930019857663,0.9624937206776689,0.9172066619171276,1.0077807794382103,17.528
Tg,blind_battery,"{""map_from"": ""metabolism""}",share of first-half findings that replicate on the second half,5,5,1.0,0.8464841952646831,0.7562373166646983,0.9367310738646679,0.03965154413325145,0.8403120037110652,0.7473502365806111,0.9332737708415193,13.713999999999999
Tg,blind_battery,"{""map_from"": ""phenotype""}",share of first-half findings that replicate on the second half,5,5,1.0,0.8279652412804586,0.7254088743523133,0.9305216082086039,0.05533444816053511,0.8191872278381152,0.7137815435214967,0.9245929121547336,33.398
Tg,blind_battery,"{""map_from"": ""protein abundance""}",share of first-half findings that replicate on the second half,5,5,1.0,0.944162946330129,0.9115297151234778,0.9767961775367802,0.050414015808752655,0.9414227841876329,0.9074231081615532,0.9754224602137126,22.006
Tg,blind_battery,"{""map_from"": ""regulation""}",share of first-half findings that replicate on the second half,5,5,1.0,0.9084311793682989,0.8097185855144178,1.00714377322218,0.03946545928716314,0.905242516496789,0.8037132466606633,1.0067717863329146,17.002000000000002
Tg,blind_battery,"{""map_from"": ""relation""}",share of first-half findings that replicate on the second half,5,5,1.0,0.9277079592362512,0.8605249232641836,0.9948909952083187,0.05397563292222203,0.9233430122419339,0.8512928450167085,0.9953931794671593,12.687999999999999
Tg,blind_battery,"{""map_from"": ""sequence""}",share of first-half findings that replicate on the second half,5,5,1.0,0.9621731427174975,0.9407985169754272,0.9835477684595679,0.055604227761485825,0.9598335693134041,0.9370756692619078,0.9825914693649005,15.504
Tg,blind_battery,"{""map_from"": ""transcription""}",share of first-half findings that replicate on the second half,5,5,1.0,0.9524073627521904,0.870680885512323,1.0341338399920579,0.05902051682142769,0.9487876833706803,0.8593490469259388,1.0382263198154218,18.174
Tg,blind_battery,"{""map_from"": ""translation""}",share of first-half findings that replicate on the second half,5,5,1.0,0.9682822957777587,0.950692870385503,0.9858717211700144,0.05775237903187086,0.9659863775217158,0.9461325038906127,0.9858402511528189,15.697999999999999
Tg,block_ablation,"{""k"": 15, ""target"": ""compartment""}",hidden accuracy of the evidence ranked first (transcription),5,5,1.0,0.3301787592008412,0.31817680606718607,0.3421807123344964,0.22675379299984982,0.1337685333230384,0.12615912828627027,0.14137793835980653,4.8919999999999995
Tg,block_ablation,"{""k"": 15, ""target"": ""dtm_class""}",hidden accuracy of the evidence ranked first (localization),5,5,0.0,0.7507374631268438,0.7389555374445503,0.7625193888091372,0.7441002949852509,0.02567444594419451,-0.01526718726983567,0.06661607915822469,10.918000000000001
Tg,block_ablation,"{""k"": 15, ""target"": ""lopit_unified""}",hidden accuracy of the evidence ranked first (transcription),5,5,1.0,0.43060796645702304,0.4145246638654607,0.44669126904858536,0.34944594189877204,0.12469348322586218,0.10282933575677965,0.14655763069494473,4.4719999999999995
Tg,block_ablation,"{""k"": 15, ""target"": ""screen_any_phenotype""}",hidden accuracy of the evidence ranked first (phenotype),5,5,0.2,0.6875,0.626394549382916,0.748605450617084,0.66375,0.0723107534804704,-0.002414170662823553,0.14703567762376435,0.8540000000000001
Tg,block_ablation,"{""k"": 15, ""target"": ""stage_enriched_derived""}",hidden accuracy of the evidence ranked first (transcription),5,5,1.0,0.8230125523012554,0.8009251144224674,0.8450999901800433,0.7307531380753137,0.34290903602793465,0.29731727914774553,0.3885007929081238,3.056
Tg,block_ablation,"{""k"": 5, ""target"": ""compartment""}",hidden accuracy of the evidence ranked first (transcription),5,5,1.0,0.2797055730809674,0.25398744026094955,0.3054237059009852,0.20521255820940362,0.09366691337252282,0.061044553926439114,0.12628927281860652,4.728
Tg,block_ablation,"{""k"": 5, ""target"": ""dtm_class""}",hidden accuracy of the evidence ranked first (localization),5,5,0.8,0.749164208456244,0.7366953903279267,0.7616330265845612,0.7278550358196376,0.0784558328940104,0.0631021421287937,0.0938095236592271,9.475999999999999
Tg,block_ablation,"{""k"": 5, ""target"": ""lopit_unified""}",hidden accuracy of the evidence ranked first (localization),5,5,1.0,0.4182389937106919,0.39550866930498574,0.44096931811639806,0.32427373465109316,0.1391254515365648,0.11514893990038823,0.1631019631727414,5.194
Tg,block_ablation,"{""k"": 5, ""target"": ""screen_any_phenotype""}",hidden accuracy of the evidence ranked first (phenotype),5,5,0.0,0.6849999999999999,0.620630768301773,0.7493692316982269,0.6246428571428572,0.16479962372133664,0.0800956047760701,0.2495036426666032,1.8199999999999998
Tg,block_ablation,"{""k"": 5, ""target"": ""stage_enriched_derived""}",hidden accuracy of the evidence ranked first (transcription),5,5,1.0,0.8171548117154812,0.794022832891,0.8402867905399625,0.7195457262402869,0.3485767099315145,0.3007946536037464,0.3963587662592826,2.6640000000000006
Tg,block_ablation,"{""k"": 50, ""target"": ""compartment""}",hidden accuracy of the evidence ranked first (transcription),5,5,1.0,0.33732912723449004,0.31457574471486766,0.36008250975411243,0.23489559861799608,0.1339694309464065,0.11595082481485021,0.1519880370779628,5.7
